Date,Close
2016-11-17,12.460000038146973
2016-11-18,12.59000015258789
2016-11-21,12.9399995803833
2016-11-22,13.100000381469727
2016-11-23,13.119999885559082
2016-11-25,13.09000015258789
2016-11-28,12.84000015258789
2016-11-29,12.729999542236328
2016-11-30,12.399999618530273
2016-12-01,11.930000305175781
2016-12-02,11.829999923706055
2016-12-05,12.09000015258789
2016-12-06,12.359999656677246
2016-12-07,12.600000381469727
2016-12-08,12.569999694824219
2016-12-09,12.369999885559082
2016-12-12,12.180000305175781
2016-12-13,12.239999771118164
2016-12-14,11.84000015258789
2016-12-15,12.550000190734863
2016-12-16,12.779999732971191
2016-12-19,12.920000076293945
2016-12-20,12.779999732971191
2016-12-21,12.670000076293945
2016-12-22,11.9399995803833
2016-12-23,11.979999542236328
2016-12-27,12.180000305175781
2016-12-28,11.869999885559082
2016-12-29,11.760000228881836
2016-12-30,11.779999732971191
2017-01-03,11.880000114440918
2017-01-04,11.970000267028809
2017-01-05,12.399999618530273
2017-01-06,13.079999923706055
2017-01-09,12.350000381469727
2017-01-10,12.770000457763672
2017-01-11,12.729999542236328
2017-01-12,12.470000267028809
2017-01-13,12.520000457763672
2017-01-17,12.770000457763672
2017-01-18,12.899999618530273
2017-01-19,12.600000381469727
2017-01-20,12.40999984741211
2017-01-23,12.649999618530273
2017-01-24,12.970000267028809
2017-01-25,12.819999694824219
2017-01-26,13.0
2017-01-27,12.930000305175781
2017-01-30,12.75
2017-01-31,12.609999656677246
2017-02-01,12.460000038146973
2017-02-02,12.699999809265137
2017-02-03,12.640000343322754
2017-02-06,12.34000015258789
2017-02-07,12.430000305175781
2017-02-08,12.5
2017-02-09,12.5
2017-02-10,12.84000015258789
2017-02-13,12.760000228881836
2017-02-14,12.859999656677246
2017-02-15,13.329999923706055
2017-02-16,12.920000076293945
2017-02-17,12.899999618530273
2017-02-21,13.010000228881836
2017-02-22,12.899999618530273
2017-02-23,12.510000228881836
2017-02-24,12.720000267028809
2017-02-27,12.789999961853027
2017-02-28,12.119999885559082
2017-03-01,10.6899995803833
2017-03-02,10.65999984741211
2017-03-03,10.1899995803833
2017-03-06,10.140000343322754
2017-03-07,9.8100004196167
2017-03-08,9.5600004196167
2017-03-09,9.640000343322754
2017-03-10,9.720000267028809
2017-03-13,10.050000190734863
2017-03-14,10.039999961853027
2017-03-15,10.229999542236328
2017-03-16,10.380000114440918
2017-03-17,10.369999885559082
2017-03-20,10.270000457763672
2017-03-21,9.989999771118164
2017-03-22,10.039999961853027
2017-03-23,9.890000343322754
2017-03-24,9.880000114440918
2017-03-27,10.149999618530273
2017-03-28,10.109999656677246
2017-03-29,10.350000381469727
2017-03-30,10.399999618530273
2017-03-31,10.630000114440918
2017-04-03,10.630000114440918
2017-04-04,10.699999809265137
2017-04-05,10.59000015258789
2017-04-06,10.609999656677246
2017-04-07,10.470000267028809
2017-04-10,10.569999694824219
2017-04-11,10.569999694824219
2017-04-12,10.529999732971191
2017-04-13,10.289999961853027
2017-04-17,10.529999732971191
2017-04-18,10.649999618530273
2017-04-19,10.869999885559082
2017-04-20,11.010000228881836
2017-04-21,10.630000114440918
2017-04-24,10.710000038146973
2017-04-25,10.479999542236328
2017-04-26,10.460000038146973
2017-04-27,10.680000305175781
2017-04-28,10.760000228881836
2017-05-01,11.0600004196167
2017-05-02,11.390000343322754
2017-05-03,10.505000114440918
2017-05-04,10.619999885559082
2017-05-05,11.65999984741211
2017-05-08,11.319999694824219
2017-05-09,11.539999961853027
2017-05-10,11.420000076293945
2017-05-11,11.15999984741211
2017-05-12,11.260000228881836
2017-05-15,11.319999694824219
2017-05-16,13.729999542236328
2017-05-17,12.9399995803833
2017-05-18,13.130000114440918
2017-05-19,13.3100004196167
2017-05-22,13.149999618530273
2017-05-23,13.3100004196167
2017-05-24,13.399999618530273
2017-05-25,13.180000305175781
2017-05-26,13.449999809265137
2017-05-30,13.359999656677246
2017-05-31,13.40999984741211
2017-06-01,13.550000190734863
2017-06-02,13.470000267028809
2017-06-05,13.539999961853027
2017-06-06,13.489999771118164
2017-06-07,13.430000305175781
2017-06-08,13.920000076293945
2017-06-09,13.449999809265137
2017-06-12,13.260000228881836
2017-06-13,13.640000343322754
2017-06-14,13.569999694824219
2017-06-15,13.850000381469727
2017-06-16,13.670000076293945
2017-06-19,14.199999809265137
2017-06-20,13.979999542236328
2017-06-21,14.199999809265137
2017-06-22,14.680000305175781
2017-06-23,15.239999771118164
2017-06-26,15.270000457763672
2017-06-27,14.800000190734863
2017-06-28,15.1899995803833
2017-06-29,14.970000267028809
2017-06-30,15.0
2017-07-03,14.720000267028809
2017-07-05,14.890000343322754
2017-07-06,14.630000114440918
2017-07-07,15.020000457763672
2017-07-10,15.010000228881836
2017-07-11,14.819999694824219
2017-07-12,14.930000305175781
2017-07-13,15.180000305175781
2017-07-14,15.0600004196167
2017-07-17,14.770000457763672
2017-07-18,14.90999984741211
2017-07-19,14.600000381469727
2017-07-20,14.5
2017-07-21,14.619999885559082
2017-07-24,14.489999771118164
2017-07-25,14.649999618530273
2017-07-26,14.920000076293945
2017-07-27,14.84000015258789
2017-07-28,14.640000343322754
2017-07-31,14.369999885559082
2017-08-01,14.3100004196167
2017-08-02,14.020000457763672
2017-08-03,13.59000015258789
2017-08-04,15.149999618530273
2017-08-07,15.460000038146973
2017-08-08,15.619999885559082
2017-08-09,15.850000381469727
2017-08-10,15.899999618530273
2017-08-11,16.219999313354492
2017-08-14,16.190000534057617
2017-08-15,15.640000343322754
2017-08-16,15.600000381469727
2017-08-17,15.579999923706055
2017-08-18,15.59000015258789
2017-08-21,15.430000305175781
2017-08-22,15.630000114440918
2017-08-23,15.609999656677246
2017-08-24,15.84000015258789
2017-08-25,15.640000343322754
2017-08-28,15.829999923706055
2017-08-29,16.030000686645508
2017-08-30,16.170000076293945
2017-08-31,16.3700008392334
2017-09-01,16.309999465942383
2017-09-05,16.31999969482422
2017-09-06,16.6200008392334
2017-09-07,17.0
2017-09-08,16.8799991607666
2017-09-11,17.34000015258789
2017-09-12,17.6200008392334
2017-09-13,17.790000915527344
2017-09-14,17.760000228881836
2017-09-15,17.170000076293945
2017-09-18,17.1299991607666
2017-09-19,17.170000076293945
2017-09-20,17.18000030517578
2017-09-21,17.110000610351562
2017-09-22,17.110000610351562
2017-09-25,16.899999618530273
2017-09-26,17.040000915527344
2017-09-27,16.959999084472656
2017-09-28,16.81999969482422
2017-09-29,16.8799991607666
2017-10-02,17.200000762939453
2017-10-03,17.030000686645508
2017-10-04,16.549999237060547
2017-10-05,16.5
2017-10-06,16.719999313354492
2017-10-09,16.469999313354492
2017-10-10,16.399999618530273
2017-10-11,16.34000015258789
2017-10-12,16.200000762939453
2017-10-13,16.510000228881836
2017-10-16,16.360000610351562
2017-10-17,16.200000762939453
2017-10-18,16.360000610351562
2017-10-19,16.190000534057617
2017-10-20,16.3799991607666
2017-10-23,15.760000228881836
2017-10-24,15.739999771118164
2017-10-25,15.8100004196167
2017-10-26,16.270000457763672
2017-10-27,16.75
2017-10-30,16.709999084472656
2017-10-31,16.700000762939453
2017-11-01,16.729999542236328
2017-11-02,16.5
2017-11-03,16.59000015258789
2017-11-06,17.149999618530273
2017-11-07,16.860000610351562
2017-11-08,16.510000228881836
2017-11-09,16.510000228881836
2017-11-10,16.719999313354492
2017-11-13,16.649999618530273
2017-11-14,16.59000015258789
2017-11-15,16.469999313354492
2017-11-16,16.420000076293945
2017-11-17,16.469999313354492
2017-11-20,16.649999618530273
2017-11-21,16.93000030517578
2017-11-22,16.8700008392334
2017-11-24,17.1200008392334
2017-11-27,16.979999542236328
2017-11-28,16.979999542236328
2017-11-29,16.31999969482422
2017-11-30,16.459999084472656
2017-12-01,16.829999923706055
2017-12-04,17.90999984741211
2017-12-05,18.190000534057617
2017-12-06,18.739999771118164
2017-12-07,18.959999084472656
2017-12-08,19.31999969482422
2017-12-11,19.93000030517578
2017-12-12,20.209999084472656
2017-12-13,20.15999984741211
2017-12-14,20.139999389648438
2017-12-15,20.5
2017-12-18,20.770000457763672
2017-12-19,20.309999465942383
2017-12-20,20.719999313354492
2017-12-21,21.760000228881836
2017-12-22,21.690000534057617
2017-12-26,21.75
2017-12-27,20.81999969482422
2017-12-28,20.649999618530273
2017-12-29,20.450000762939453
2018-01-02,20.829999923706055
2018-01-03,20.40999984741211
2018-01-04,20.229999542236328
2018-01-05,20.25
2018-01-08,20.31999969482422
2018-01-09,20.899999618530273
2018-01-10,20.260000228881836
2018-01-11,20.559999465942383
2018-01-12,19.540000915527344
2018-01-16,19.350000381469727
2018-01-17,19.739999771118164
2018-01-18,19.600000381469727
2018-01-19,19.700000762939453
2018-01-22,20.030000686645508
2018-01-23,19.940000534057617
2018-01-24,19.049999237060547
2018-01-25,19.139999389648438
2018-01-26,19.200000762939453
2018-01-29,18.959999084472656
2018-01-30,18.889999389648438
2018-01-31,18.760000228881836
2018-02-01,19.15999984741211
2018-02-02,18.790000915527344
2018-02-05,18.440000534057617
2018-02-06,18.709999084472656
2018-02-07,18.610000610351562
2018-02-08,17.729999542236328
2018-02-09,18.6299991607666
2018-02-12,18.6200008392334
2018-02-13,19.420000076293945
2018-02-14,19.950000762939453
2018-02-15,19.809999465942383
2018-02-16,20.959999084472656
2018-02-20,21.309999465942383
2018-02-21,21.43000030517578
2018-02-22,21.030000686645508
2018-02-23,21.06999969482422
2018-02-26,21.1200008392334
2018-02-27,21.030000686645508
2018-02-28,25.309999465942383
2018-03-01,25.31999969482422
2018-03-02,25.709999084472656
2018-03-05,25.399999618530273
2018-03-06,25.670000076293945
2018-03-07,26.09000015258789
2018-03-08,26.3799991607666
2018-03-09,27.93000030517578
2018-03-12,27.93000030517578
2018-03-13,27.920000076293945
2018-03-14,28.3700008392334
2018-03-15,28.3799991607666
2018-03-16,28.299999237060547
2018-03-19,27.829999923706055
2018-03-20,28.309999465942383
2018-03-21,28.950000762939453
2018-03-22,27.940000534057617
2018-03-23,26.639999389648438
2018-03-26,27.360000610351562
2018-03-27,27.65999984741211
2018-03-28,27.90999984741211
2018-03-29,28.059999465942383
2018-04-02,27.969999313354492
2018-04-03,27.829999923706055
2018-04-04,27.84000015258789
2018-04-05,28.540000915527344
2018-04-06,27.6299991607666
2018-04-09,27.600000381469727
2018-04-10,29.899999618530273
2018-04-11,30.200000762939453
2018-04-12,30.579999923706055
2018-04-13,28.969999313354492
2018-04-16,29.389999389648438
2018-04-17,30.280000686645508
2018-04-18,30.399999618530273
2018-04-19,30.229999542236328
2018-04-20,30.010000228881836
2018-04-23,29.729999542236328
2018-04-24,28.969999313354492
2018-04-25,28.729999542236328
2018-04-26,29.530000686645508
2018-04-27,29.5
2018-04-30,29.940000534057617
2018-05-01,30.31999969482422
2018-05-02,30.770000457763672
2018-05-03,30.850000381469727
2018-05-04,30.59000015258789
2018-05-07,31.420000076293945
2018-05-08,31.420000076293945
2018-05-09,29.989999771118164
2018-05-10,29.280000686645508
2018-05-11,30.010000228881836
2018-05-14,29.420000076293945
2018-05-15,29.09000015258789
2018-05-16,29.399999618530273
2018-05-17,29.469999313354492
2018-05-18,29.639999389648438
2018-05-21,29.399999618530273
2018-05-22,28.989999771118164
2018-05-23,29.3799991607666
2018-05-24,29.5
2018-05-25,30.440000534057617
2018-05-29,30.40999984741211
2018-05-30,31.709999084472656
2018-05-31,32.34000015258789
2018-06-01,31.6200008392334
2018-06-04,31.670000076293945
2018-06-05,32.91999816894531
2018-06-06,33.47999954223633
2018-06-07,33.43000030517578
2018-06-08,33.25
2018-06-11,32.04999923706055
2018-06-12,33.220001220703125
2018-06-13,32.9900016784668
2018-06-14,41.650001525878906
2018-06-15,42.540000915527344
2018-06-18,43.81999969482422
2018-06-19,43.33000183105469
2018-06-20,44.209999084472656
2018-06-21,43.599998474121094
2018-06-22,43.18000030517578
2018-06-25,41.75
2018-06-26,41.97999954223633
2018-06-27,40.41999816894531
2018-06-28,42.2400016784668
2018-06-29,42.189998626708984
2018-07-02,42.779998779296875
2018-07-03,42.58000183105469
2018-07-05,43.86000061035156
2018-07-06,44.709999084472656
2018-07-09,44.5099983215332
2018-07-10,43.790000915527344
2018-07-11,43.38999938964844
2018-07-12,43.2400016784668
2018-07-13,43.0
2018-07-16,42.90999984741211
2018-07-17,44.25
2018-07-18,44.439998626708984
2018-07-19,43.22999954223633
2018-07-20,43.79999923706055
2018-07-23,43.22999954223633
2018-07-24,41.77000045776367
2018-07-25,42.97999954223633
2018-07-26,42.61000061035156
2018-07-27,41.970001220703125
2018-07-30,40.22999954223633
2018-07-31,40.86000061035156
2018-08-01,41.20000076293945
2018-08-02,42.400001525878906
2018-08-03,41.540000915527344
2018-08-06,42.43000030517578
2018-08-07,43.84000015258789
2018-08-08,43.119998931884766
2018-08-09,43.72999954223633
2018-08-10,46.060001373291016
2018-08-13,45.189998626708984
2018-08-14,46.13999938964844
2018-08-15,44.86000061035156
2018-08-16,45.630001068115234
2018-08-17,46.529998779296875
2018-08-20,46.900001525878906
2018-08-21,47.56999969482422
2018-08-22,47.84000015258789
2018-08-23,48.810001373291016
2018-08-24,49.040000915527344
2018-08-27,48.13999938964844
2018-08-28,47.880001068115234
2018-08-29,47.7599983215332
2018-08-30,48.310001373291016
2018-08-31,48.689998626708984
2018-09-04,50.65999984741211
2018-09-05,47.38999938964844
2018-09-06,46.119998931884766
2018-09-07,47.13999938964844
2018-09-10,47.189998626708984
2018-09-11,49.400001525878906
2018-09-12,49.16999816894531
2018-09-13,50.54999923706055
2018-09-14,52.849998474121094
2018-09-17,50.099998474121094
2018-09-18,51.630001068115234
2018-09-19,50.15999984741211
2018-09-20,48.75
2018-09-21,47.540000915527344
2018-09-24,49.20000076293945
2018-09-25,50.439998626708984
2018-09-26,50.900001525878906
2018-09-27,52.0099983215332
2018-09-28,51.380001068115234
2018-10-01,49.959999084472656
2018-10-02,47.52000045776367
2018-10-03,48.13999938964844
2018-10-04,46.02000045776367
2018-10-05,44.400001525878906
2018-10-08,42.9900016784668
2018-10-09,42.25
2018-10-10,39.97999954223633
2018-10-11,38.9900016784668
2018-10-12,41.54999923706055
2018-10-15,41.150001525878906
2018-10-16,43.40999984741211
2018-10-17,43.16999816894531
2018-10-18,43.25
2018-10-19,41.4900016784668
2018-10-22,43.689998626708984
2018-10-23,42.66999816894531
2018-10-24,41.810001373291016
2018-10-25,43.5
2018-10-26,40.869998931884766
2018-10-29,38.970001220703125
2018-10-30,41.38999938964844
2018-10-31,42.52000045776367
2018-11-01,43.459999084472656
2018-11-02,42.84000015258789
2018-11-05,42.130001068115234
2018-11-06,40.43000030517578
2018-11-07,50.0099983215332
2018-11-08,54.099998474121094
2018-11-09,52.0099983215332
2018-11-12,50.709999084472656
2018-11-13,47.349998474121094
2018-11-14,47.709999084472656
2018-11-15,48.720001220703125
2018-11-16,47.2599983215332
2018-11-19,45.45000076293945
2018-11-20,43.209999084472656
2018-11-21,44.02000045776367
2018-11-23,45.27000045776367
2018-11-26,48.22999954223633
2018-11-27,48.58000183105469
2018-11-28,51.380001068115234
2018-11-29,52.79999923706055
2018-11-30,54.040000915527344
2018-12-03,56.61000061035156
2018-12-04,54.869998931884766
2018-12-06,55.5
2018-12-07,53.91999816894531
2018-12-10,55.34000015258789
2018-12-11,55.279998779296875
2018-12-12,57.43000030517578
2018-12-13,55.04999923706055
2018-12-14,54.34000015258789
2018-12-17,51.16999816894531
2018-12-18,51.849998474121094
2018-12-19,50.060001373291016
2018-12-20,48.2599983215332
2018-12-21,43.68000030517578
2018-12-24,43.119998931884766
2018-12-26,46.900001525878906
2018-12-27,47.349998474121094
2018-12-28,47.290000915527344
2018-12-31,47.56999969482422
2019-01-02,47.0
2019-01-03,46.029998779296875
2019-01-04,49.70000076293945
2019-01-07,51.56999969482422
2019-01-08,53.880001068115234
2019-01-09,52.77000045776367
2019-01-10,51.34000015258789
2019-01-11,52.06999969482422
2019-01-14,52.040000915527344
2019-01-15,54.33000183105469
2019-01-16,54.529998779296875
2019-01-17,54.59000015258789
2019-01-18,55.83000183105469
2019-01-22,53.540000915527344
2019-01-23,53.83000183105469
2019-01-24,54.34000015258789
2019-01-25,55.0
2019-01-28,54.91999816894531
2019-01-29,53.52000045776367
2019-01-30,54.189998626708984
2019-01-31,54.650001525878906
2019-02-01,54.380001068115234
2019-02-04,54.7400016784668
2019-02-05,55.439998626708984
2019-02-06,52.59000015258789
2019-02-07,51.529998779296875
2019-02-08,53.150001525878906
2019-02-11,53.150001525878906
2019-02-12,55.83000183105469
2019-02-13,55.040000915527344
2019-02-14,54.060001373291016
2019-02-15,54.65999984741211
2019-02-19,55.279998779296875
2019-02-20,54.18000030517578
2019-02-21,53.029998779296875
2019-02-22,56.66999816894531
2019-02-25,59.0099983215332
2019-02-26,68.6500015258789
2019-02-27,71.73999786376953
2019-02-28,71.2699966430664
2019-03-01,72.7699966430664
2019-03-04,68.98999786376953
2019-03-05,70.61000061035156
2019-03-06,70.04000091552734
2019-03-07,67.23999786376953
2019-03-08,67.7699966430664
2019-03-11,70.66000366210938
2019-03-12,71.1500015258789
2019-03-13,70.1500015258789
2019-03-14,69.91000366210938
2019-03-15,69.88999938964844
2019-03-18,69.55000305175781
2019-03-19,68.5
2019-03-20,68.9000015258789
2019-03-21,69.44000244140625
2019-03-22,66.0199966430664
2019-03-25,67.86000061035156
2019-03-26,67.73999786376953
2019-03-27,65.51000213623047
2019-03-28,67.12999725341797
2019-03-29,67.22000122070312
2019-04-01,68.16000366210938
2019-04-02,69.7300033569336
2019-04-03,69.45999908447266
2019-04-04,68.30000305175781
2019-04-05,68.22000122070312
2019-04-08,67.6500015258789
2019-04-09,66.69000244140625
2019-04-10,68.20999908447266
2019-04-11,67.6500015258789
2019-04-12,65.37999725341797
2019-04-15,66.19999694824219
2019-04-16,66.27999877929688
2019-04-17,64.25
2019-04-18,63.400001525878906
2019-04-22,63.5099983215332
2019-04-23,65.22000122070312
2019-04-24,66.08000183105469
2019-04-25,67.8499984741211
2019-04-26,67.70999908447266
2019-04-29,69.41000366210938
2019-04-30,67.54000091552734
2019-05-01,66.79000091552734
2019-05-02,68.06999969482422
2019-05-03,69.6500015258789
2019-05-06,69.02999877929688
2019-05-07,66.97000122070312
2019-05-08,68.08000183105469
2019-05-09,60.7599983215332
2019-05-10,61.79999923706055
2019-05-13,57.22999954223633
2019-05-14,58.81999969482422
2019-05-15,61.88999938964844
2019-05-16,63.650001525878906
2019-05-17,62.779998779296875
2019-05-20,63.119998931884766
2019-05-21,65.20999908447266
2019-05-22,64.01000213623047
2019-05-23,63.31999969482422
2019-05-24,64.70999908447266
2019-05-28,65.02999877929688
2019-05-29,62.130001068115234
2019-05-30,62.95000076293945
2019-05-31,62.310001373291016
2019-06-03,61.06999969482422
2019-06-04,61.25
2019-06-05,61.4900016784668
2019-06-06,61.959999084472656
2019-06-07,63.88999938964844
2019-06-10,65.30999755859375
2019-06-11,67.18000030517578
2019-06-12,69.16999816894531
2019-06-13,70.05000305175781
2019-06-14,67.80000305175781
2019-06-17,68.45999908447266
2019-06-18,66.94999694824219
2019-06-19,68.13999938964844
2019-06-20,68.83000183105469
2019-06-21,65.77999877929688
2019-06-24,63.93000030517578
2019-06-25,61.790000915527344
2019-06-26,60.36000061035156
2019-06-27,62.36000061035156
2019-06-28,61.369998931884766
2019-07-01,62.060001373291016
2019-07-02,62.63999938964844
2019-07-03,64.27999877929688
2019-07-05,63.380001068115234
2019-07-08,64.01000213623047
2019-07-09,66.86000061035156
2019-07-10,66.44999694824219
2019-07-11,64.98999786376953
2019-07-12,64.5999984741211
2019-07-15,65.55000305175781
2019-07-16,64.20999908447266
2019-07-17,63.41999816894531
2019-07-18,65.19999694824219
2019-07-19,65.8499984741211
2019-07-22,68.52999877929688
2019-07-23,67.81999969482422
2019-07-24,68.05000305175781
2019-07-25,68.7300033569336
2019-07-26,70.86000061035156
2019-07-29,69.12000274658203
2019-07-30,68.0
2019-07-31,67.0199966430664
2019-08-01,68.13999938964844
2019-08-02,59.709999084472656
2019-08-05,53.939998626708984
2019-08-06,55.38999938964844
2019-08-07,56.060001373291016
2019-08-08,58.040000915527344
2019-08-09,56.43000030517578
2019-08-12,54.970001220703125
2019-08-13,55.7400016784668
2019-08-14,52.84000015258789
2019-08-15,51.709999084472656
2019-08-16,52.61000061035156
2019-08-19,52.40999984741211
2019-08-20,52.88999938964844
2019-08-21,54.25
2019-08-22,55.400001525878906
2019-08-23,54.09000015258789
2019-08-26,53.58000183105469
2019-08-27,53.40999984741211
2019-08-28,54.34000015258789
2019-08-29,54.400001525878906
