Date,Close
2016-04-07,191.77999877929688
2016-04-08,193.9199981689453
2016-04-11,194.3699951171875
2016-04-12,195.27000427246094
2016-04-13,198.19000244140625
2016-04-14,196.69000244140625
2016-04-15,197.0399932861328
2016-04-18,198.02000427246094
2016-04-19,197.88999938964844
2016-04-20,199.72000122070312
2016-04-21,196.8000030517578
2016-04-22,196.22000122070312
2016-04-25,197.55999755859375
2016-04-26,197.88999938964844
2016-04-27,197.27999877929688
2016-04-28,192.8300018310547
2016-04-29,192.6300048828125
2016-05-02,196.0500030517578
2016-05-03,193.17999267578125
2016-05-04,192.72000122070312
2016-05-05,193.52999877929688
2016-05-06,195.5800018310547
2016-05-09,195.9600067138672
2016-05-10,200.5500030517578
2016-05-11,196.6300048828125
2016-05-12,195.97999572753906
2016-05-13,194.4199981689453
2016-05-16,194.52999877929688
2016-05-17,193.49000549316406
2016-05-18,192.38999938964844
2016-05-19,191.1699981689453
2016-05-20,193.0800018310547
2016-05-23,192.44000244140625
2016-05-24,196.8300018310547
2016-05-25,196.39999389648438
2016-05-26,196.0
2016-05-27,197.63999938964844
2016-05-31,196.69000244140625
2016-06-01,198.14999389648438
2016-06-02,199.11000061035156
2016-06-03,198.5
2016-06-06,197.2100067138672
2016-06-07,200.55999755859375
2016-06-08,201.02999877929688
2016-06-09,199.47000122070312
2016-06-10,195.27999877929688
2016-06-13,192.58999633789062
2016-06-14,191.58999633789062
2016-06-15,192.77000427246094
2016-06-16,192.80999755859375
2016-06-17,192.44000244140625
2016-06-20,195.66000366210938
2016-06-21,196.22999572753906
2016-06-22,195.3000030517578
2016-06-23,197.85000610351562
2016-06-24,185.47999572753906
2016-06-27,177.9600067138672
2016-06-28,184.4199981689453
2016-06-29,188.22999572753906
2016-06-30,189.75999450683594
2016-07-01,189.3699951171875
2016-07-05,186.19000244140625
2016-07-06,188.42999267578125
2016-07-07,189.1999969482422
2016-07-08,194.1999969482422
2016-07-11,195.86000061035156
2016-07-12,195.82000732421875
2016-07-13,196.66000366210938
2016-07-14,197.42999267578125
2016-07-15,199.9600067138672
2016-07-18,199.75999450683594
2016-07-19,198.82000732421875
2016-07-20,201.1699981689453
2016-07-21,198.8800048828125
2016-07-22,203.07000732421875
2016-07-25,204.8000030517578
2016-07-26,205.05999755859375
2016-07-27,204.8699951171875
2016-07-28,207.0
2016-07-29,208.94000244140625
2016-08-01,209.91000366210938
2016-08-02,208.2899932861328
2016-08-03,208.5800018310547
2016-08-04,207.6999969482422
2016-08-05,214.02000427246094
2016-08-08,213.02999877929688
2016-08-09,212.38999938964844
2016-08-10,211.83999633789062
2016-08-11,211.8300018310547
2016-08-12,211.9600067138672
2016-08-15,212.77000427246094
2016-08-16,210.4600067138672
2016-08-17,209.17999267578125
2016-08-18,209.7899932861328
2016-08-19,210.19000244140625
2016-08-22,210.3300018310547
2016-08-23,213.0800018310547
2016-08-24,210.38999938964844
2016-08-25,211.1300048828125
2016-08-26,209.69000244140625
2016-08-29,211.22999572753906
2016-08-30,211.69000244140625
2016-08-31,212.77999877929688
2016-09-01,212.75
2016-09-02,213.97000122070312
2016-09-06,214.9499969482422
2016-09-07,216.22000122070312
2016-09-08,211.3800048828125
2016-09-09,203.52999877929688
2016-09-12,206.35000610351562
2016-09-13,203.64999389648438
2016-09-14,203.8699951171875
2016-09-15,206.5399932861328
2016-09-16,205.4199981689453
2016-09-19,206.3699951171875
2016-09-20,206.10000610351562
2016-09-21,206.4199981689453
2016-09-22,206.67999267578125
2016-09-23,205.75
2016-09-26,202.5399932861328
2016-09-27,202.8699951171875
2016-09-28,201.52000427246094
2016-09-29,198.86000061035156
2016-09-30,200.33999633789062
2016-10-03,198.91000366210938
2016-10-04,198.58999633789062
2016-10-05,199.8300018310547
2016-10-06,200.86000061035156
2016-10-07,197.77000427246094
2016-10-10,197.89999389648438
2016-10-11,191.99000549316406
2016-10-12,195.1999969482422
2016-10-13,194.89999389648438
2016-10-14,196.4600067138672
2016-10-17,195.6300048828125
2016-10-18,195.57000732421875
2016-10-19,195.39999389648438
2016-10-20,196.57000732421875
2016-10-21,196.8699951171875
2016-10-24,198.3000030517578
2016-10-25,185.89999389648438
2016-10-26,186.7899932861328
2016-10-27,185.69000244140625
2016-10-28,184.6999969482422
2016-10-31,184.3000030517578
2016-11-01,178.97999572753906
2016-11-02,178.58999633789062
2016-11-03,176.97999572753906
2016-11-04,190.75
2016-11-07,194.72999572753906
2016-11-08,195.19000244140625
2016-11-09,197.77000427246094
2016-11-10,202.3800048828125
2016-11-11,199.61000061035156
2016-11-14,197.25
2016-11-15,197.16000366210938
2016-11-16,197.55999755859375
2016-11-17,200.27000427246094
2016-11-18,199.97000122070312
2016-11-21,199.75
2016-11-22,200.19000244140625
2016-11-23,200.6999969482422
2016-11-25,201.0
2016-11-28,199.3699951171875
2016-11-29,200.10000610351562
2016-11-30,197.44000244140625
2016-12-01,191.47999572753906
2016-12-02,190.0
2016-12-05,194.9600067138672
2016-12-06,195.0
2016-12-07,199.97000122070312
2016-12-08,201.27000427246094
2016-12-09,199.86000061035156
2016-12-12,198.63999938964844
2016-12-13,201.25999450683594
2016-12-14,199.63999938964844
2016-12-15,197.74000549316406
2016-12-16,197.0
2016-12-19,199.61000061035156
2016-12-20,201.16000366210938
2016-12-21,204.8699951171875
2016-12-22,202.99000549316406
2016-12-23,203.7100067138672
2016-12-27,203.72999572753906
2016-12-28,201.77000427246094
2016-12-29,202.13999938964844
2016-12-30,199.67999267578125
2017-01-03,201.75
2017-01-04,205.8800048828125
2017-01-05,204.35000610351562
2017-01-06,204.44000244140625
2017-01-09,203.72999572753906
2017-01-10,203.17999267578125
2017-01-11,202.1999969482422
2017-01-12,201.74000549316406
2017-01-13,202.41000366210938
2017-01-17,201.80999755859375
2017-01-18,204.08999633789062
2017-01-19,205.89999389648438
2017-01-20,207.13999938964844
2017-01-23,209.52000427246094
2017-01-24,214.8699951171875
2017-01-25,215.3800048828125
2017-01-26,215.4499969482422
2017-01-27,215.1699981689453
2017-01-30,215.4600067138672
2017-01-31,215.83999633789062
2017-02-01,215.8699951171875
2017-02-02,216.02999877929688
2017-02-03,215.38999938964844
2017-02-06,213.3800048828125
2017-02-07,214.0
2017-02-08,214.10000610351562
2017-02-09,214.77000427246094
2017-02-10,222.72000122070312
2017-02-13,223.8000030517578
2017-02-14,224.22999572753906
2017-02-15,222.97999572753906
2017-02-16,221.77999877929688
2017-02-17,221.5500030517578
2017-02-21,224.5399932861328
2017-02-22,225.0500030517578
2017-02-23,225.30999755859375
2017-02-24,225.9600067138672
2017-02-27,228.0800018310547
2017-02-28,226.36000061035156
2017-03-01,231.52999877929688
2017-03-02,230.14999389648438
2017-03-03,229.6699981689453
2017-03-06,228.0399932861328
2017-03-07,227.3000030517578
2017-03-08,229.57000732421875
2017-03-09,228.1300048828125
2017-03-10,230.38999938964844
2017-03-13,231.07000732421875
2017-03-14,229.9199981689453
2017-03-15,231.0
2017-03-16,231.39999389648438
2017-03-17,230.1999969482422
2017-03-20,231.89999389648438
2017-03-21,229.4199981689453
2017-03-22,227.9199981689453
2017-03-23,229.3800048828125
2017-03-24,227.02000427246094
2017-03-27,227.6300048828125
2017-03-28,227.99000549316406
2017-03-29,229.9600067138672
2017-03-30,228.91000366210938
2017-03-31,229.49000549316406
2017-04-03,228.3300018310547
2017-04-04,227.85000610351562
2017-04-05,227.14999389648438
2017-04-06,228.38999938964844
2017-04-07,228.35000610351562
2017-04-10,228.67999267578125
2017-04-11,229.92999267578125
2017-04-12,230.4600067138672
2017-04-13,229.75
2017-04-17,232.47999572753906
2017-04-18,231.66000366210938
2017-04-19,234.22000122070312
2017-04-20,236.2899932861328
2017-04-21,234.92999267578125
2017-04-24,235.77999877929688
2017-04-25,238.4199981689453
2017-04-26,238.35000610351562
2017-04-27,238.8800048828125
2017-04-28,234.7899932861328
2017-05-01,234.67999267578125
2017-05-02,231.97000122070312
2017-05-03,229.9199981689453
2017-05-04,232.55999755859375
2017-05-05,232.1999969482422
2017-05-08,234.08999633789062
2017-05-09,234.38999938964844
2017-05-10,233.6999969482422
2017-05-11,234.80999755859375
2017-05-12,230.52999877929688
2017-05-15,232.1999969482422
2017-05-16,231.27000427246094
2017-05-17,228.75
2017-05-18,228.47999572753906
2017-05-19,230.02000427246094
2017-05-22,231.5800018310547
2017-05-23,232.8699951171875
2017-05-24,235.5399932861328
2017-05-25,236.97999572753906
2017-05-26,235.88999938964844
2017-05-30,237.25
2017-05-31,239.3000030517578
2017-06-01,238.97999572753906
2017-06-02,239.39999389648438
2017-06-05,240.22000122070312
2017-06-06,239.72000122070312
2017-06-07,240.17999267578125
2017-06-08,239.2100067138672
2017-06-09,240.16000366210938
2017-06-12,239.5399932861328
2017-06-13,241.9499969482422
2017-06-14,243.7899932861328
2017-06-15,242.49000549316406
2017-06-16,241.92999267578125
2017-06-19,243.8800048828125
2017-06-20,243.00999450683594
2017-06-21,242.9199981689453
2017-06-22,242.6999969482422
2017-06-23,246.5
2017-06-26,246.64999389648438
2017-06-27,243.6300048828125
2017-06-28,243.94000244140625
2017-06-29,239.7100067138672
2017-06-30,241.69000244140625
2017-07-03,241.07000732421875
2017-07-05,243.75999450683594
2017-07-06,241.6699981689453
2017-07-07,245.75
2017-07-10,246.63999938964844
2017-07-11,246.52999877929688
2017-07-12,247.86000061035156
2017-07-13,248.02000427246094
2017-07-14,247.61000061035156
2017-07-17,248.19000244140625
2017-07-18,246.8800048828125
2017-07-19,247.88999938964844
2017-07-20,242.5800018310547
2017-07-21,245.1199951171875
2017-07-24,244.02000427246094
2017-07-25,241.27000427246094
2017-07-26,240.1300048828125
2017-07-27,238.33999633789062
2017-07-28,248.64999389648438
2017-07-31,248.99000549316406
2017-08-01,252.07000732421875
2017-08-02,251.6999969482422
2017-08-03,250.97999572753906
2017-08-04,250.8800048828125
2017-08-07,249.3800048828125
2017-08-08,248.9600067138672
2017-08-09,249.67999267578125
2017-08-10,246.41000366210938
2017-08-11,245.42999267578125
2017-08-14,248.57000732421875
2017-08-15,249.94000244140625
2017-08-16,252.11000061035156
2017-08-17,248.10000610351562
2017-08-18,248.97000122070312
2017-08-21,246.91000366210938
2017-08-22,249.5800018310547
2017-08-23,248.05999755859375
2017-08-24,245.89999389648438
2017-08-25,247.05999755859375
2017-08-28,247.1199951171875
2017-08-29,248.57000732421875
2017-08-30,250.85000610351562
2017-08-31,253.1199951171875
2017-09-01,254.8000030517578
2017-09-05,254.75999450683594
2017-09-06,255.55999755859375
2017-09-07,252.52999877929688
2017-09-08,257.9200134277344
2017-09-11,258.07000732421875
2017-09-12,259.69000244140625
2017-09-13,256.3699951171875
2017-09-14,253.75999450683594
2017-09-15,254.6699981689453
2017-09-18,254.33999633789062
2017-09-19,254.4499969482422
2017-09-20,256.0
2017-09-21,254.11000061035156
2017-09-22,245.6699981689453
2017-09-25,245.02999877929688
2017-09-26,245.72000122070312
2017-09-27,244.97000122070312
2017-09-28,248.0800018310547
2017-09-29,247.50999450683594
2017-10-02,249.0399932861328
2017-10-03,252.02000427246094
2017-10-04,256.9100036621094
2017-10-05,256.1400146484375
2017-10-06,256.7699890136719
2017-10-09,256.739990234375
2017-10-10,254.8300018310547
2017-10-11,257.05999755859375
2017-10-12,258.239990234375
2017-10-13,254.99000549316406
2017-10-16,257.17999267578125
2017-10-17,258.7300109863281
2017-10-18,260.0
2017-10-19,261.0400085449219
2017-10-20,264.5199890136719
2017-10-23,264.1400146484375
2017-10-24,266.510009765625
2017-10-25,263.1499938964844
2017-10-26,262.9800109863281
2017-10-27,264.3399963378906
2017-10-30,262.9599914550781
2017-10-31,261.760009765625
2017-11-01,262.45001220703125
2017-11-02,257.7900085449219
2017-11-03,257.3299865722656
2017-11-06,260.6199951171875
2017-11-07,260.9200134277344
2017-11-08,263.4800109863281
2017-11-09,264.6099853515625
2017-11-10,263.8500061035156
2017-11-13,265.0199890136719
2017-11-14,267.1400146484375
2017-11-15,267.1000061035156
2017-11-16,270.6499938964844
2017-11-17,272.20001220703125
2017-11-20,276.739990234375
2017-11-21,274.25
2017-11-22,274.010009765625
2017-11-24,275.54998779296875
2017-11-27,275.5299987792969
2017-11-28,280.0899963378906
2017-11-29,279.1000061035156
2017-11-30,282.6099853515625
2017-12-01,284.82000732421875
2017-12-04,284.6499938964844
2017-12-05,281.260009765625
2017-12-06,277.6700134277344
2017-12-07,280.32000732421875
2017-12-08,280.57000732421875
2017-12-11,277.3699951171875
2017-12-12,275.3399963378906
2017-12-13,275.510009765625
2017-12-14,273.55999755859375
2017-12-15,274.7099914550781
2017-12-18,275.1400146484375
2017-12-19,276.55999755859375
2017-12-20,277.54998779296875
2017-12-21,277.8599853515625
2017-12-22,276.4599914550781
2017-12-26,276.45001220703125
2017-12-27,273.44000244140625
2017-12-28,276.1400146484375
2017-12-29,275.8999938964844
2018-01-02,276.0
2018-01-03,275.1400146484375
2018-01-04,275.260009765625
2018-01-05,276.6700134277344
2018-01-08,279.1499938964844
2018-01-09,279.7900085449219
2018-01-10,272.0899963378906
2018-01-11,271.7200012207031
2018-01-12,274.07000732421875
2018-01-16,274.489990234375
2018-01-17,277.79998779296875
2018-01-18,278.1300048828125
2018-01-19,279.1400146484375
2018-01-22,279.55999755859375
2018-01-23,278.80999755859375
2018-01-24,274.55999755859375
2018-01-25,276.7699890136719
2018-01-26,280.69000244140625
2018-01-29,279.1400146484375
2018-01-30,278.3399963378906
2018-01-31,281.05999755859375
2018-02-01,276.0799865722656
2018-02-02,270.5799865722656
2018-02-05,263.3500061035156
2018-02-06,268.04998779296875
2018-02-07,267.6600036621094
2018-02-08,256.57000732421875
2018-02-09,249.4600067138672
2018-02-12,254.5500030517578
2018-02-13,251.27999877929688
2018-02-14,253.5
2018-02-15,252.5
2018-02-16,249.75999450683594
2018-02-20,247.07000732421875
2018-02-21,246.39999389648438
2018-02-22,249.0
2018-02-23,251.38999938964844
2018-02-26,250.5399932861328
2018-02-27,246.5399932861328
2018-02-28,239.8800048828125
2018-03-01,241.10000610351562
2018-03-02,236.55999755859375
2018-03-05,238.44000244140625
2018-03-06,241.2899932861328
2018-03-07,237.22000122070312
2018-03-08,240.0800018310547
2018-03-09,245.0
2018-03-12,247.92999267578125
2018-03-13,250.58999633789062
2018-03-14,248.88999938964844
2018-03-15,246.39999389648438
2018-03-16,247.89999389648438
2018-03-19,243.02000427246094
2018-03-20,246.7899932861328
2018-03-21,247.10000610351562
2018-03-22,240.27999877929688
2018-03-23,230.57000732421875
2018-03-26,234.1999969482422
2018-03-27,227.89999389648438
2018-03-28,228.88999938964844
2018-03-29,232.22000122070312
2018-04-02,227.61000061035156
2018-04-03,230.6999969482422
2018-04-04,238.91000366210938
2018-04-05,239.5
2018-04-06,236.0800018310547
2018-04-09,235.3699951171875
2018-04-10,238.8300018310547
2018-04-11,238.50999450683594
2018-04-12,239.57000732421875
2018-04-13,239.1999969482422
2018-04-16,239.5399932861328
2018-04-17,243.47999572753906
2018-04-18,245.94000244140625
2018-04-19,240.97999572753906
2018-04-20,235.57000732421875
2018-04-23,235.92999267578125
2018-04-24,227.25
2018-04-25,227.1199951171875
2018-04-26,227.1999969482422
2018-04-27,217.36000061035156
2018-04-30,209.8800048828125
2018-05-01,215.86000061035156
2018-05-02,212.30999755859375
2018-05-03,215.4199981689453
2018-05-04,216.36000061035156
2018-05-07,215.41000366210938
2018-05-08,213.42999267578125
2018-05-09,210.3800048828125
2018-05-10,211.52999877929688
2018-05-11,213.5800018310547
2018-05-14,210.63999938964844
2018-05-15,208.97999572753906
2018-05-16,210.5500030517578
2018-05-17,211.83999633789062
2018-05-18,216.14999389648438
2018-05-21,216.1199951171875
2018-05-22,215.08999633789062
2018-05-23,214.8699951171875
2018-05-24,212.38999938964844
2018-05-25,213.36000061035156
2018-05-29,210.63999938964844
2018-05-30,208.57000732421875
2018-05-31,204.0399932861328
2018-06-01,204.35000610351562
2018-06-04,206.83999633789062
2018-06-05,205.8000030517578
2018-06-06,205.82000732421875
2018-06-07,207.97000122070312
2018-06-08,210.44000244140625
2018-06-11,210.9600067138672
2018-06-12,213.9499969482422
2018-06-13,209.61000061035156
2018-06-14,214.11000061035156
2018-06-15,213.00999450683594
2018-06-18,210.14999389648438
2018-06-19,210.58999633789062
2018-06-20,210.7100067138672
2018-06-21,210.91000366210938
2018-06-22,211.8699951171875
2018-06-25,211.5
2018-06-26,213.5
2018-06-27,211.89999389648438
2018-06-28,211.33999633789062
2018-06-29,214.27000427246094
2018-07-02,213.86000061035156
2018-07-03,215.02999877929688
2018-07-05,217.4600067138672
2018-07-06,218.74000549316406
2018-07-09,220.83999633789062
2018-07-10,219.07000732421875
2018-07-11,224.83999633789062
2018-07-12,223.3000030517578
2018-07-13,223.86000061035156
2018-07-16,221.52000427246094
2018-07-17,224.3699951171875
2018-07-18,224.3800048828125
2018-07-19,223.25
2018-07-20,224.22999572753906
2018-07-23,217.27999877929688
2018-07-24,219.5500030517578
2018-07-25,217.3699951171875
2018-07-26,179.30999755859375
2018-07-27,183.05999755859375
2018-07-30,184.6999969482422
2018-07-31,188.36000061035156
2018-08-01,189.38999938964844
2018-08-02,186.4199981689453
2018-08-03,186.61000061035156
2018-08-06,187.02999877929688
2018-08-07,186.8699951171875
2018-08-08,186.10000610351562
2018-08-09,184.2899932861328
2018-08-10,182.32000732421875
2018-08-13,181.88999938964844
2018-08-14,181.86000061035156
2018-08-15,185.0800018310547
2018-08-16,188.1199951171875
2018-08-17,190.05999755859375
2018-08-20,190.50999450683594
2018-08-21,193.41000366210938
2018-08-22,192.97999572753906
2018-08-23,190.88999938964844
2018-08-24,190.41000366210938
2018-08-27,192.92999267578125
2018-08-28,192.86000061035156
2018-08-29,195.97999572753906
2018-08-30,193.22999572753906
2018-08-31,191.58999633789062
2018-09-04,190.16000366210938
2018-09-05,191.0
2018-09-06,190.72000122070312
2018-09-07,188.6199951171875
2018-09-10,189.77000427246094
2018-09-11,189.74000549316406
2018-09-12,185.55999755859375
2018-09-13,185.88999938964844
2018-09-14,187.10000610351562
2018-09-17,186.91000366210938
2018-09-18,185.27000427246094
2018-09-19,187.3300018310547
2018-09-20,186.17999267578125
2018-09-21,186.60000610351562
2018-09-24,182.9600067138672
2018-09-25,181.3800048828125
2018-09-26,180.58999633789062
2018-09-27,179.3300018310547
2018-09-28,175.35000610351562
2018-10-01,173.6999969482422
2018-10-02,170.02999877929688
2018-10-03,170.85000610351562
2018-10-04,171.11000061035156
2018-10-05,168.08999633789062
2018-10-08,169.35000610351562
2018-10-09,160.6699981689453
2018-10-10,159.6300048828125
2018-10-11,157.22000122070312
2018-10-12,156.1199951171875
2018-10-15,155.3300018310547
2018-10-16,156.25
2018-10-17,155.9499969482422
2018-10-18,152.2899932861328
2018-10-19,150.30999755859375
2018-10-22,148.3800048828125
2018-10-23,151.2100067138672
2018-10-24,147.50999450683594
2018-10-25,151.07000732421875
2018-10-26,115.02999877929688
2018-10-29,116.27999877929688
2018-10-30,123.94000244140625
2018-10-31,124.7300033569336
2018-11-01,131.7100067138672
2018-11-02,131.77999877929688
2018-11-05,127.93000030517578
2018-11-06,126.55000305175781
2018-11-07,126.38999938964844
2018-11-08,127.2300033569336
2018-11-09,125.6500015258789
2018-11-12,121.52999877929688
2018-11-13,123.25
2018-11-14,121.41000366210938
2018-11-15,123.7300033569336
2018-11-16,123.5199966430664
2018-11-19,124.36000061035156
2018-11-20,124.5999984741211
2018-11-21,126.3499984741211
2018-11-23,126.83999633789062
2018-11-26,128.75
2018-11-27,126.5
2018-11-28,130.88999938964844
2018-11-29,127.37999725341797
2018-11-30,128.05999755859375
2018-12-03,126.30999755859375
2018-12-04,121.30000305175781
2018-12-06,123.01000213623047
2018-12-07,120.44000244140625
2018-12-10,119.9800033569336
2018-12-11,119.25
2018-12-12,118.91000366210938
2018-12-13,118.19999694824219
2018-12-14,116.9800033569336
2018-12-17,115.75
2018-12-18,118.37999725341797
2018-12-19,116.97000122070312
2018-12-20,115.5
2018-12-21,113.20999908447266
2018-12-24,111.30999755859375
2018-12-26,117.0999984741211
2018-12-27,117.86000061035156
2018-12-28,117.19999694824219
2018-12-31,116.95999908447266
2019-01-02,118.5999984741211
2019-01-03,116.9000015258789
2019-01-04,122.12999725341797
2019-01-07,124.1500015258789
2019-01-08,123.05999755859375
2019-01-09,127.41000366210938
2019-01-10,126.58999633789062
2019-01-11,125.66999816894531
2019-01-14,126.01000213623047
2019-01-15,124.04000091552734
2019-01-16,123.0999984741211
2019-01-17,124.18000030517578
2019-01-18,126.62000274658203
2019-01-22,126.72000122070312
2019-01-23,124.7300033569336
2019-01-24,127.1500015258789
2019-01-25,127.55999755859375
2019-01-28,128.0
2019-01-29,127.04000091552734
2019-01-30,125.79000091552734
2019-01-31,128.7899932861328
2019-02-01,128.77999877929688
2019-02-04,127.87999725341797
2019-02-05,126.9000015258789
2019-02-06,127.43000030517578
2019-02-07,128.1999969482422
2019-02-08,135.77999877929688
2019-02-11,137.97999572753906
2019-02-12,143.13999938964844
2019-02-13,139.41000366210938
2019-02-14,138.8000030517578
2019-02-15,139.2100067138672
2019-02-19,139.7100067138672
2019-02-20,139.77000427246094
2019-02-21,140.02999877929688
2019-02-22,140.5
2019-02-25,141.39999389648438
2019-02-26,140.02000427246094
2019-02-27,138.60000610351562
2019-02-28,136.1199951171875
2019-03-01,137.47999572753906
2019-03-04,138.22999572753906
2019-03-05,135.1699981689453
2019-03-06,133.3300018310547
2019-03-07,129.61000061035156
2019-03-08,132.0800018310547
2019-03-11,133.11000061035156
2019-03-12,133.25999450683594
2019-03-13,133.0
2019-03-14,129.25999450683594
2019-03-15,128.57000732421875
2019-03-18,129.50999450683594
2019-03-19,127.9000015258789
2019-03-20,126.0199966430664
2019-03-21,128.13999938964844
2019-03-22,124.86000061035156
2019-03-25,124.75
2019-03-26,125.26000213623047
2019-03-27,126.12999725341797
2019-03-28,125.9800033569336
2019-03-29,126.1500015258789
2019-04-01,127.87999725341797
2019-04-02,127.36000061035156
2019-04-03,126.81999969482422
2019-04-04,129.69000244140625
2019-04-05,131.58999633789062
2019-04-08,132.75
2019-04-09,131.30999755859375
2019-04-10,131.1999969482422
2019-04-11,131.39999389648438
2019-04-12,132.1300048828125
2019-04-15,131.5800018310547
2019-04-16,131.10000610351562
2019-04-17,130.8699951171875
2019-04-18,131.77000427246094
2019-04-22,131.39999389648438
2019-04-23,134.13999938964844
2019-04-24,134.16000366210938
2019-04-25,130.7100067138672
2019-04-26,127.0
2019-04-29,130.55999755859375
2019-04-30,136.25
2019-05-01,135.35000610351562
2019-05-02,135.8300018310547
2019-05-03,139.08999633789062
2019-05-06,137.77999877929688
2019-05-07,136.4600067138672
2019-05-08,134.0399932861328
2019-05-09,132.83999633789062
2019-05-10,135.36000061035156
2019-05-13,131.16000366210938
2019-05-14,134.2100067138672
2019-05-15,135.97000122070312
2019-05-16,140.30999755859375
2019-05-17,138.69000244140625
2019-05-20,137.1199951171875
2019-05-21,141.02999877929688
2019-05-22,140.49000549316406
2019-05-23,141.7100067138672
2019-05-24,145.89999389648438
2019-05-28,141.4499969482422
2019-05-29,138.5399932861328
2019-05-30,140.5800018310547
2019-05-31,135.5500030517578
2019-06-03,138.32000732421875
2019-06-04,145.10000610351562
2019-06-05,145.52999877929688
2019-06-06,147.13999938964844
2019-06-07,146.9499969482422
2019-06-10,149.05999755859375
2019-06-11,149.1300048828125
2019-06-12,149.0
2019-06-13,150.61000061035156
2019-06-14,152.2899932861328
2019-06-17,150.22000122070312
2019-06-18,150.66000366210938
2019-06-19,149.10000610351562
2019-06-20,148.4499969482422
2019-06-21,146.02999877929688
2019-06-24,145.92999267578125
2019-06-25,142.39999389648438
2019-06-26,141.75
2019-06-27,145.08999633789062
2019-06-28,147.47000122070312
2019-07-01,150.7100067138672
2019-07-02,151.47000122070312
2019-07-03,153.25
2019-07-05,151.39999389648438
2019-07-08,150.27000427246094
2019-07-09,149.8800048828125
2019-07-10,148.60000610351562
2019-07-11,148.9600067138672
2019-07-12,151.1300048828125
2019-07-15,149.5800018310547
2019-07-16,150.0399932861328
2019-07-17,150.9499969482422
2019-07-18,154.50999450683594
2019-07-19,152.97999572753906
2019-07-22,151.80999755859375
2019-07-23,153.97999572753906
2019-07-24,154.44000244140625
2019-07-25,156.36000061035156
2019-07-26,128.83999633789062
2019-07-29,124.4800033569336
2019-07-30,125.25
2019-07-31,124.69000244140625
2019-08-01,122.38999938964844
2019-08-02,120.37999725341797
2019-08-05,118.23999786376953
2019-08-06,117.52999877929688
2019-08-07,118.44999694824219
2019-08-08,117.95999908447266
2019-08-09,116.7699966430664
2019-08-12,113.93000030517578
2019-08-13,114.80999755859375
2019-08-14,112.45999908447266
2019-08-15,110.44999694824219
2019-08-16,111.33999633789062
2019-08-19,114.06999969482422
2019-08-20,113.02999877929688
2019-08-21,115.9800033569336
2019-08-22,116.30000305175781
2019-08-23,112.08999633789062
2019-08-26,113.58000183105469
2019-08-27,112.58000183105469
2019-08-28,113.18000030517578
2019-08-29,116.70999908447266
2019-08-30,118.88999938964844
2019-09-03,114.33999633789062
2019-09-04,115.01000213623047
2019-09-05,117.83000183105469
2019-09-06,118.80999755859375
