Date,Close
2016-04-14,270.55999755859375
2016-04-15,268.5
2016-04-18,272.9200134277344
2016-04-19,271.0
2016-04-20,265.8900146484375
2016-04-21,279.6000061035156
2016-04-22,282.70001220703125
2016-04-25,284.8500061035156
2016-04-26,281.70001220703125
2016-04-27,280.05999755859375
2016-04-28,281.0799865722656
2016-04-29,274.989990234375
2016-05-02,273.69000244140625
2016-05-03,273.7099914550781
2016-05-04,263.1199951171875
2016-05-05,264.6199951171875
2016-05-06,263.6099853515625
2016-05-09,270.1700134277344
2016-05-10,273.2699890136719
2016-05-11,267.25
2016-05-12,262.7099914550781
2016-05-13,262.0299987792969
2016-05-16,266.260009765625
2016-05-17,263.5199890136719
2016-05-18,264.2900085449219
2016-05-19,258.7200012207031
2016-05-20,263.6600036621094
2016-05-23,264.8500061035156
2016-05-24,272.94000244140625
2016-05-25,279.70001220703125
2016-05-26,282.0
2016-05-27,282.7900085449219
2016-05-31,289.7300109863281
2016-06-01,286.82000732421875
2016-06-02,289.7300109863281
2016-06-03,290.2300109863281
2016-06-06,289.8399963378906
2016-06-07,252.86000061035156
2016-06-08,254.1699981689453
2016-06-09,250.4600067138672
2016-06-10,246.1300048828125
2016-06-13,244.35000610351562
2016-06-14,241.6999969482422
2016-06-15,238.91000366210938
2016-06-16,242.19000244140625
2016-06-17,238.2100067138672
2016-06-20,237.38999938964844
2016-06-21,233.0
2016-06-22,234.60000610351562
2016-06-23,238.6199951171875
2016-06-24,229.02000427246094
2016-06-27,224.60000610351562
2016-06-28,228.52000427246094
2016-06-29,238.91000366210938
2016-06-30,241.82000732421875
2016-07-01,245.05999755859375
2016-07-05,242.02999877929688
2016-07-06,247.47999572753906
2016-07-07,247.27000427246094
2016-07-08,251.3000030517578
2016-07-11,252.5399932861328
2016-07-12,253.36000061035156
2016-07-13,251.19000244140625
2016-07-14,252.8699951171875
2016-07-15,260.29998779296875
2016-07-18,261.5
2016-07-19,259.82000732421875
2016-07-20,262.4100036621094
2016-07-21,282.45001220703125
2016-07-22,287.7799987792969
2016-07-25,287.3500061035156
2016-07-26,287.0400085449219
2016-07-27,288.3500061035156
2016-07-28,289.0299987792969
2016-07-29,289.92999267578125
2016-08-01,301.8299865722656
2016-08-02,330.1099853515625
2016-08-03,321.3399963378906
2016-08-04,314.55999755859375
2016-08-05,315.9599914550781
2016-08-08,313.6499938964844
2016-08-09,314.4200134277344
2016-08-10,308.8699951171875
2016-08-11,314.489990234375
2016-08-12,313.94000244140625
2016-08-15,313.3900146484375
2016-08-16,313.4200134277344
2016-08-17,313.82000732421875
2016-08-18,313.3800048828125
2016-08-19,316.80999755859375
2016-08-22,316.80999755859375
2016-08-23,318.1700134277344
2016-08-24,309.3299865722656
2016-08-25,306.8500061035156
2016-08-26,308.1700134277344
2016-08-29,306.1300048828125
2016-08-30,307.8599853515625
2016-08-31,305.6300048828125
2016-09-01,306.0299987792969
2016-09-02,313.5899963378906
2016-09-06,310.6700134277344
2016-09-07,312.29998779296875
2016-09-08,307.7300109863281
2016-09-09,296.1000061035156
2016-09-12,302.6600036621094
2016-09-13,297.4100036621094
2016-09-14,299.7900085449219
2016-09-15,302.82000732421875
2016-09-16,304.510009765625
2016-09-19,303.5
2016-09-20,307.04998779296875
2016-09-21,312.0
2016-09-22,314.80999755859375
2016-09-23,312.5799865722656
2016-09-26,309.82000732421875
2016-09-27,314.5299987792969
2016-09-28,310.54998779296875
2016-09-29,305.7799987792969
2016-09-30,313.0299987792969
2016-10-03,311.5899963378906
2016-10-04,311.4800109863281
2016-10-05,309.70001220703125
2016-10-06,305.989990234375
2016-10-07,305.5899963378906
2016-10-10,304.5899963378906
2016-10-11,298.29998779296875
2016-10-12,291.8800048828125
2016-10-13,294.4100036621094
2016-10-14,290.5
2016-10-17,291.6700134277344
2016-10-18,295.04998779296875
2016-10-19,295.1400146484375
2016-10-20,299.6600036621094
2016-10-21,290.6499938964844
2016-10-24,290.7799987792969
2016-10-25,286.0
2016-10-26,296.4599914550781
2016-10-27,290.8900146484375
2016-10-28,283.6400146484375
2016-10-31,280.17999267578125
2016-11-01,282.55999755859375
2016-11-02,277.260009765625
2016-11-03,273.489990234375
2016-11-04,277.0
2016-11-07,295.6199951171875
2016-11-08,295.6000061035156
2016-11-09,319.8599853515625
2016-11-10,324.3999938964844
2016-11-11,319.17999267578125
2016-11-14,321.489990234375
2016-11-15,322.5799865722656
2016-11-16,317.6499938964844
2016-11-17,319.29998779296875
2016-11-18,317.0
2016-11-21,318.32000732421875
2016-11-22,318.1099853515625
2016-11-23,305.92999267578125
2016-11-25,305.20001220703125
2016-11-28,303.7799987792969
2016-11-29,302.7699890136719
2016-11-30,294.07000732421875
2016-12-01,295.7799987792969
2016-12-02,297.19000244140625
2016-12-05,290.2200012207031
2016-12-06,291.1600036621094
2016-12-07,285.29998779296875
2016-12-08,289.5400085449219
2016-12-09,287.7699890136719
2016-12-12,286.489990234375
2016-12-13,287.3800048828125
2016-12-14,286.25
2016-12-15,286.9700012207031
2016-12-16,286.3999938964844
2016-12-19,278.7699890136719
2016-12-20,285.5899963378906
2016-12-21,283.1099853515625
2016-12-22,283.07000732421875
2016-12-23,287.5299987792969
2016-12-27,291.1199951171875
2016-12-28,289.25
2016-12-29,287.0299987792969
2016-12-30,283.5799865722656
2017-01-03,291.7099914550781
2017-01-04,294.04998779296875
2017-01-05,293.57000732421875
2017-01-06,295.0
2017-01-09,299.0199890136719
2017-01-10,297.7900085449219
2017-01-11,287.1099853515625
2017-01-12,287.7699890136719
2017-01-13,284.75
2017-01-17,283.010009765625
2017-01-18,283.6099853515625
2017-01-19,280.3500061035156
2017-01-20,280.6600036621094
2017-01-23,276.0199890136719
2017-01-24,273.82000732421875
2017-01-25,273.239990234375
2017-01-26,278.8900146484375
2017-01-27,278.2099914550781
2017-01-30,276.05999755859375
2017-01-31,277.239990234375
2017-02-01,281.69000244140625
2017-02-02,264.2300109863281
2017-02-03,264.6700134277344
2017-02-06,264.9100036621094
2017-02-07,266.1099853515625
2017-02-08,268.739990234375
2017-02-09,270.44000244140625
2017-02-10,274.760009765625
2017-02-13,278.9100036621094
2017-02-14,285.1400146484375
2017-02-15,292.6400146484375
2017-02-16,290.1300048828125
2017-02-17,288.94000244140625
2017-02-21,286.8999938964844
2017-02-22,287.6300048828125
2017-02-23,284.75
2017-02-24,285.1300048828125
2017-02-27,291.1300048828125
2017-02-28,288.6000061035156
2017-03-01,293.260009765625
2017-03-02,293.5899963378906
2017-03-03,297.8500061035156
2017-03-06,295.6600036621094
2017-03-07,291.1000061035156
2017-03-08,294.0899963378906
2017-03-09,293.05999755859375
2017-03-10,292.239990234375
2017-03-13,292.95001220703125
2017-03-14,292.4700012207031
2017-03-15,292.6400146484375
2017-03-16,278.9599914550781
2017-03-17,276.0899963378906
2017-03-20,274.79998779296875
2017-03-21,275.7900085449219
2017-03-22,277.8699951171875
2017-03-23,275.4100036621094
2017-03-24,274.82000732421875
2017-03-27,275.2300109863281
2017-03-28,274.1099853515625
2017-03-29,268.5299987792969
2017-03-30,269.05999755859375
2017-03-31,273.4200134277344
2017-04-03,272.69000244140625
2017-04-04,274.239990234375
2017-04-05,270.44000244140625
2017-04-06,270.94000244140625
2017-04-07,268.7300109863281
2017-04-10,269.29998779296875
2017-04-11,268.6499938964844
2017-04-12,268.9200134277344
2017-04-13,271.8800048828125
2017-04-17,274.04998779296875
2017-04-18,271.1600036621094
2017-04-19,271.94000244140625
2017-04-20,272.4599914550781
2017-04-21,272.94000244140625
2017-04-24,276.8599853515625
2017-04-25,286.8900146484375
2017-04-26,279.9800109863281
2017-04-27,276.57000732421875
2017-04-28,271.2099914550781
2017-05-01,271.0299987792969
2017-05-02,271.3399963378906
2017-05-03,271.3599853515625
2017-05-04,268.6000061035156
2017-05-05,262.1499938964844
2017-05-08,260.4200134277344
2017-05-09,261.2799987792969
2017-05-10,257.9200134277344
2017-05-11,254.14999389648438
2017-05-12,254.83999633789062
2017-05-15,258.5299987792969
2017-05-16,257.6400146484375
2017-05-17,251.33999633789062
2017-05-18,252.80999755859375
2017-05-19,250.08999633789062
2017-05-22,250.0399932861328
2017-05-23,248.10000610351562
2017-05-24,253.3300018310547
2017-05-25,252.97000122070312
2017-05-26,250.8000030517578
2017-05-30,246.5399932861328
2017-05-31,247.77000427246094
2017-06-01,252.3800048828125
2017-06-02,256.6499938964844
2017-06-05,258.5
2017-06-06,257.1600036621094
2017-06-07,255.42999267578125
2017-06-08,257.1700134277344
2017-06-09,259.8900146484375
2017-06-12,262.1099853515625
2017-06-13,261.4200134277344
2017-06-14,253.3699951171875
2017-06-15,255.02000427246094
2017-06-16,251.74000549316406
2017-06-19,260.5400085449219
2017-06-20,266.0
2017-06-21,278.6000061035156
2017-06-22,280.57000732421875
2017-06-23,280.32000732421875
2017-06-26,279.80999755859375
2017-06-27,271.25
2017-06-28,274.6400146484375
2017-06-29,271.8800048828125
2017-06-30,271.3599853515625
2017-07-03,272.5199890136719
2017-07-05,277.7099914550781
2017-07-06,271.9599914550781
2017-07-07,273.92999267578125
2017-07-10,273.5799865722656
2017-07-11,271.760009765625
2017-07-12,275.0799865722656
2017-07-13,278.3599853515625
2017-07-14,280.80999755859375
2017-07-17,282.6499938964844
2017-07-18,282.6000061035156
2017-07-19,281.95001220703125
2017-07-20,281.44000244140625
2017-07-21,282.9200134277344
2017-07-24,284.70001220703125
2017-07-25,282.9599914550781
2017-07-26,295.6099853515625
2017-07-27,287.95001220703125
2017-07-28,287.44000244140625
2017-07-31,289.5899963378906
2017-08-01,291.1499938964844
2017-08-02,288.0
2017-08-03,286.0899963378906
2017-08-04,288.2699890136719
2017-08-07,291.010009765625
2017-08-08,289.260009765625
2017-08-09,288.739990234375
2017-08-10,281.1499938964844
2017-08-11,283.67999267578125
2017-08-14,286.04998779296875
2017-08-15,287.9200134277344
2017-08-16,294.0799865722656
2017-08-17,284.4200134277344
2017-08-18,281.7699890136719
2017-08-21,283.1499938964844
2017-08-22,286.7200012207031
2017-08-23,282.6400146484375
2017-08-24,285.45001220703125
2017-08-25,285.05999755859375
2017-08-28,292.29998779296875
2017-08-29,293.5799865722656
2017-08-30,303.75
2017-08-31,316.55999755859375
2017-09-01,321.010009765625
2017-09-05,315.8299865722656
2017-09-06,317.3599853515625
2017-09-07,323.8999938964844
2017-09-08,326.3299865722656
2017-09-11,326.5400085449219
2017-09-12,329.69000244140625
2017-09-13,324.04998779296875
2017-09-14,323.6600036621094
2017-09-15,321.260009765625
2017-09-18,318.17999267578125
2017-09-19,317.92999267578125
2017-09-20,319.0
2017-09-21,315.0299987792969
2017-09-22,318.4599914550781
2017-09-25,317.510009765625
2017-09-26,317.05999755859375
2017-09-27,312.79998779296875
2017-09-28,310.0
2017-09-29,313.1199951171875
2017-10-02,316.1700134277344
2017-10-03,317.3900146484375
2017-10-04,314.9200134277344
2017-10-05,326.739990234375
2017-10-06,327.4800109863281
2017-10-09,329.010009765625
2017-10-10,332.8299865722656
2017-10-11,333.19000244140625
2017-10-12,333.30999755859375
2017-10-13,337.6400146484375
2017-10-16,335.67999267578125
2017-10-17,344.4700012207031
2017-10-18,344.5799865722656
2017-10-19,342.4200134277344
2017-10-20,338.1000061035156
2017-10-23,328.54998779296875
2017-10-24,315.7300109863281
2017-10-25,314.6400146484375
2017-10-26,307.6400146484375
2017-10-27,307.739990234375
2017-10-30,315.79998779296875
2017-10-31,311.6600036621094
2017-11-01,315.7300109863281
2017-11-02,309.3999938964844
2017-11-03,314.1400146484375
2017-11-06,315.4700012207031
2017-11-07,313.57000732421875
2017-11-08,312.5799865722656
2017-11-09,309.9599914550781
2017-11-10,310.44000244140625
2017-11-13,315.7099914550781
2017-11-14,309.69000244140625
2017-11-15,310.2799987792969
2017-11-16,313.9800109863281
2017-11-17,313.9700012207031
2017-11-20,309.4599914550781
2017-11-21,309.05999755859375
2017-11-22,309.79998779296875
2017-11-24,308.9700012207031
2017-11-27,311.7300109863281
2017-11-28,317.1400146484375
2017-11-29,319.9599914550781
2017-11-30,322.1700134277344
2017-12-01,319.3500061035156
2017-12-04,317.3999938964844
2017-12-05,319.8699951171875
2017-12-06,314.6600036621094
2017-12-07,319.57000732421875
2017-12-08,325.7699890136719
2017-12-11,328.0299987792969
2017-12-12,327.75
2017-12-13,330.7099914550781
2017-12-14,323.54998779296875
2017-12-15,327.94000244140625
2017-12-18,325.95001220703125
2017-12-19,327.0199890136719
2017-12-20,333.4700012207031
2017-12-21,322.5199890136719
2017-12-22,319.5
2017-12-26,319.7799987792969
2017-12-27,320.07000732421875
2017-12-28,320.3299865722656
2017-12-29,318.57000732421875
2018-01-02,334.1700134277344
2018-01-03,339.8500061035156
2018-01-04,339.989990234375
2018-01-05,342.489990234375
2018-01-08,329.6499938964844
2018-01-09,336.3599853515625
2018-01-10,336.7200012207031
2018-01-11,333.07000732421875
2018-01-12,335.95001220703125
2018-01-16,338.8500061035156
2018-01-17,344.8699951171875
2018-01-18,344.44000244140625
2018-01-19,342.4100036621094
2018-01-22,347.6400146484375
2018-01-23,346.75
2018-01-24,346.5
2018-01-25,353.739990234375
2018-01-26,367.9100036621094
2018-01-29,358.4800109863281
2018-01-30,352.5899963378906
2018-01-31,347.80999755859375
2018-02-01,346.0
2018-02-02,343.8299865722656
2018-02-05,328.30999755859375
2018-02-06,332.8599853515625
2018-02-07,326.8900146484375
2018-02-08,311.7900085449219
2018-02-09,316.7799987792969
2018-02-12,316.6300048828125
2018-02-13,316.989990234375
2018-02-14,296.0799865722656
2018-02-15,299.3800048828125
2018-02-16,291.8699951171875
2018-02-20,287.45001220703125
2018-02-21,286.1000061035156
2018-02-22,284.80999755859375
2018-02-23,292.7799987792969
2018-02-26,290.010009765625
2018-02-27,290.1000061035156
2018-02-28,288.989990234375
2018-03-01,282.3500061035156
2018-03-02,286.9599914550781
2018-03-05,286.95001220703125
2018-03-06,285.9800109863281
2018-03-07,284.5400085449219
2018-03-08,284.69000244140625
2018-03-09,286.1000061035156
2018-03-12,279.8999938964844
2018-03-13,283.239990234375
2018-03-14,285.7200012207031
2018-03-15,286.70001220703125
2018-03-16,287.6199951171875
2018-03-19,278.3699951171875
2018-03-20,279.67999267578125
2018-03-21,277.2900085449219
2018-03-22,271.8900146484375
2018-03-23,260.1300048828125
2018-03-26,268.20001220703125
2018-03-27,265.1600036621094
2018-03-28,271.82000732421875
2018-03-29,273.82000732421875
2018-04-02,266.8900146484375
2018-04-03,266.4800109863281
2018-04-04,272.3999938964844
2018-04-05,264.9800109863281
2018-04-06,257.6499938964844
2018-04-09,257.5199890136719
2018-04-10,265.0899963378906
2018-04-11,265.989990234375
2018-04-12,267.44000244140625
2018-04-13,265.3900146484375
2018-04-16,263.1099853515625
2018-04-17,264.75
2018-04-18,268.0299987792969
2018-04-19,266.0199890136719
2018-04-20,263.0199890136719
2018-04-23,259.29998779296875
2018-04-24,262.1499938964844
2018-04-25,269.45001220703125
2018-04-26,273.8599853515625
2018-04-27,276.79998779296875
2018-04-30,273.6000061035156
2018-05-01,274.6099853515625
2018-05-02,274.1300048828125
2018-05-03,266.44000244140625
2018-05-04,270.3399963378906
2018-05-07,269.70001220703125
2018-05-08,269.7300109863281
2018-05-09,274.0299987792969
2018-05-10,274.0
2018-05-11,282.3900146484375
2018-05-14,282.3399963378906
2018-05-15,276.05999755859375
2018-05-16,281.510009765625
2018-05-17,280.57000732421875
2018-05-18,280.3999938964844
2018-05-21,277.6700134277344
2018-05-22,279.69000244140625
2018-05-23,283.75
2018-05-24,284.4100036621094
2018-05-25,286.2099914550781
2018-05-29,287.0899963378906
2018-05-30,294.3999938964844
2018-05-31,293.9599914550781
2018-06-01,297.0899963378906
2018-06-04,298.9100036621094
2018-06-05,298.6400146484375
2018-06-06,303.75
2018-06-07,305.3699951171875
2018-06-08,303.2900085449219
2018-06-11,306.67999267578125
2018-06-12,306.19000244140625
2018-06-13,306.9100036621094
2018-06-14,305.67999267578125
2018-06-15,305.0299987792969
2018-06-18,289.1199951171875
2018-06-19,292.0400085449219
2018-06-20,296.8599853515625
2018-06-21,297.3399963378906
2018-06-22,296.0400085449219
2018-06-25,292.19000244140625
2018-06-26,291.9200134277344
2018-06-27,287.92999267578125
2018-06-28,288.75
2018-06-29,290.239990234375
2018-07-02,295.7699890136719
2018-07-03,293.510009765625
2018-07-05,298.80999755859375
2018-07-06,357.4800109863281
2018-07-09,354.0
2018-07-10,344.82000732421875
2018-07-11,344.1000061035156
2018-07-12,347.6600036621094
2018-07-13,348.4800109863281
2018-07-16,353.0299987792969
2018-07-17,354.9800109863281
2018-07-18,358.510009765625
2018-07-19,358.1099853515625
2018-07-20,358.7099914550781
2018-07-23,358.1300048828125
2018-07-24,372.8399963378906
2018-07-25,383.8299865722656
2018-07-26,344.739990234375
2018-07-27,340.3999938964844
2018-07-30,331.4599914550781
2018-07-31,334.3699951171875
2018-08-01,344.05999755859375
2018-08-02,347.92999267578125
2018-08-03,344.2099914550781
2018-08-06,341.1700134277344
2018-08-07,350.1000061035156
2018-08-08,350.0899963378906
2018-08-09,346.8999938964844
2018-08-10,343.0
2018-08-13,340.7900085449219
2018-08-14,343.6300048828125
2018-08-15,340.7200012207031
2018-08-16,342.92999267578125
2018-08-17,345.2200012207031
2018-08-20,344.1099853515625
2018-08-21,343.2799987792969
2018-08-22,344.9800109863281
2018-08-23,341.8900146484375
2018-08-24,342.3299865722656
2018-08-27,342.70001220703125
2018-08-28,345.5299987792969
2018-08-29,349.989990234375
2018-08-30,352.739990234375
2018-08-31,353.489990234375
2018-09-04,346.7200012207031
2018-09-05,346.6000061035156
2018-09-06,341.3399963378906
2018-09-07,339.6499938964844
2018-09-10,340.25
2018-09-11,337.70001220703125
2018-09-12,340.0299987792969
2018-09-13,340.5799865722656
2018-09-14,338.67999267578125
2018-09-17,334.3999938964844
2018-09-18,336.8900146484375
2018-09-19,338.9100036621094
2018-09-20,341.239990234375
2018-09-21,345.4100036621094
2018-09-24,347.0199890136719
2018-09-25,341.6499938964844
2018-09-26,349.3699951171875
2018-09-27,355.6000061035156
2018-09-28,353.30999755859375
2018-10-01,352.55999755859375
2018-10-02,345.4100036621094
2018-10-03,352.75
2018-10-04,343.1000061035156
2018-10-05,342.0799865722656
2018-10-08,343.0299987792969
2018-10-09,344.57000732421875
2018-10-10,337.5299987792969
2018-10-11,327.2699890136719
2018-10-12,330.94000244140625
2018-10-15,328.4100036621094
2018-10-16,338.6099853515625
2018-10-17,338.2300109863281
2018-10-18,330.1499938964844
2018-10-19,320.4100036621094
2018-10-22,315.5400085449219
2018-10-23,316.1499938964844
2018-10-24,302.04998779296875
2018-10-25,298.4700012207031
2018-10-26,300.1700134277344
2018-10-29,300.9599914550781
2018-10-30,306.2799987792969
2018-10-31,304.2699890136719
2018-11-01,315.3299865722656
2018-11-02,312.70001220703125
2018-11-05,317.1499938964844
2018-11-06,320.2799987792969
2018-11-07,331.510009765625
2018-11-08,326.0400085449219
2018-11-09,325.20001220703125
2018-11-12,318.8999938964844
2018-11-13,319.0799865722656
2018-11-14,313.54998779296875
2018-11-15,321.7200012207031
2018-11-16,324.04998779296875
2018-11-19,319.2099914550781
2018-11-20,319.4800109863281
2018-11-21,315.55999755859375
2018-11-23,320.0799865722656
2018-11-26,319.5
2018-11-27,323.80999755859375
2018-11-28,332.239990234375
2018-11-29,326.6099853515625
2018-11-30,333.7200012207031
2018-12-03,332.19000244140625
2018-12-04,322.7300109863281
2018-12-06,326.70001220703125
2018-12-07,316.7300109863281
2018-12-10,319.44000244140625
2018-12-11,319.7900085449219
2018-12-12,322.6099853515625
2018-12-13,320.1400146484375
2018-12-14,314.54998779296875
2018-12-17,313.1000061035156
2018-12-18,294.75
2018-12-19,292.69000244140625
2018-12-20,292.3299865722656
2018-12-21,280.6000061035156
2018-12-24,278.5
2018-12-26,295.1700134277344
2018-12-27,294.4100036621094
2018-12-28,293.5199890136719
2018-12-31,300.9200134277344
2019-01-02,304.69000244140625
2019-01-03,307.0
2019-01-04,318.3299865722656
2019-01-07,322.3999938964844
2019-01-08,324.44000244140625
2019-01-09,326.6300048828125
2019-01-10,331.19000244140625
2019-01-11,333.2099914550781
2019-01-14,330.4200134277344
2019-01-15,337.5400085449219
2019-01-16,332.0299987792969
2019-01-17,338.3399963378906
2019-01-18,337.4200134277344
2019-01-22,338.9599914550781
2019-01-23,337.2200012207031
2019-01-24,332.8699951171875
2019-01-25,336.7699890136719
2019-01-28,330.010009765625
2019-01-29,334.4800109863281
2019-01-30,327.8599853515625
2019-01-31,333.7799987792969
2019-02-01,330.9100036621094
2019-02-04,334.07000732421875
2019-02-05,336.989990234375
2019-02-06,333.239990234375
2019-02-07,308.7300109863281
2019-02-08,315.1199951171875
2019-02-11,316.8699951171875
2019-02-12,319.42999267578125
2019-02-13,321.5400085449219
2019-02-14,324.7099914550781
2019-02-15,332.8699951171875
2019-02-19,333.0
2019-02-20,335.1600036621094
2019-02-21,321.1700134277344
2019-02-22,325.3299865722656
2019-02-25,327.4800109863281
2019-02-26,327.6199951171875
2019-02-27,328.8900146484375
2019-02-28,328.010009765625
2019-03-01,334.1000061035156
2019-03-04,327.260009765625
2019-03-05,326.8699951171875
2019-03-06,317.9700012207031
2019-03-07,315.2900085449219
2019-03-08,307.92999267578125
2019-03-11,311.4599914550781
2019-03-12,312.7200012207031
2019-03-13,320.55999755859375
2019-03-14,321.5199890136719
2019-03-15,329.8699951171875
2019-03-18,325.6499938964844
2019-03-19,323.760009765625
2019-03-20,320.5899963378906
2019-03-21,226.8800048828125
2019-03-22,216.7100067138672
2019-03-25,220.25999450683594
2019-03-26,232.91000366210938
2019-03-27,229.9499969482422
2019-03-28,232.82000732421875
2019-03-29,236.3800048828125
2019-04-01,232.49000549316406
2019-04-02,233.27000427246094
2019-04-03,231.39999389648438
2019-04-04,235.0399932861328
2019-04-05,241.72000122070312
2019-04-08,239.74000549316406
2019-04-09,237.5800018310547
2019-04-10,240.27999877929688
2019-04-11,233.8300018310547
2019-04-12,234.5
2019-04-15,232.3699951171875
2019-04-16,228.72000122070312
2019-04-17,227.17999267578125
2019-04-18,226.38999938964844
2019-04-22,228.80999755859375
2019-04-23,230.2100067138672
2019-04-24,224.39999389648438
2019-04-25,229.88999938964844
2019-04-26,230.52999877929688
2019-04-29,229.3800048828125
2019-04-30,229.24000549316406
2019-05-01,229.5
2019-05-02,230.52000427246094
2019-05-03,231.17999267578125
2019-05-06,236.07000732421875
2019-05-07,229.02000427246094
2019-05-08,230.97999572753906
2019-05-09,228.47000122070312
2019-05-10,226.22999572753906
2019-05-13,225.66000366210938
2019-05-14,229.17999267578125
2019-05-15,230.58999633789062
2019-05-16,230.8699951171875
2019-05-17,229.27999877929688
2019-05-20,230.75999450683594
2019-05-21,232.9199981689453
2019-05-22,235.0399932861328
2019-05-23,229.11000061035156
2019-05-24,227.05999755859375
2019-05-28,225.5399932861328
2019-05-29,223.39999389648438
2019-05-30,223.77999877929688
2019-05-31,219.2899932861328
2019-06-03,223.3699951171875
2019-06-04,227.0
2019-06-05,226.08999633789062
2019-06-06,224.35000610351562
2019-06-07,227.22999572753906
2019-06-10,228.39999389648438
2019-06-11,229.0800018310547
2019-06-12,230.42999267578125
2019-06-13,231.25999450683594
2019-06-14,227.6699981689453
2019-06-17,231.77999877929688
2019-06-18,233.00999450683594
2019-06-19,233.88999938964844
2019-06-20,234.97000122070312
2019-06-21,239.08999633789062
2019-06-24,235.91000366210938
2019-06-25,240.2899932861328
2019-06-26,238.07000732421875
2019-06-27,239.77000427246094
2019-06-28,233.8699951171875
2019-07-01,235.49000549316406
2019-07-02,236.3699951171875
2019-07-03,238.27000427246094
2019-07-05,234.25
2019-07-08,230.83999633789062
2019-07-09,234.22000122070312
2019-07-10,232.42999267578125
2019-07-11,231.60000610351562
2019-07-12,231.4199981689453
2019-07-15,233.6199951171875
2019-07-16,231.5500030517578
2019-07-17,229.44000244140625
2019-07-18,232.22999572753906
2019-07-19,231.27000427246094
2019-07-22,232.47999572753906
2019-07-23,243.8800048828125
2019-07-24,241.24000549316406
2019-07-25,238.2100067138672
2019-07-26,238.2100067138672
2019-07-29,237.11000061035156
2019-07-30,241.50999450683594
2019-07-31,237.82000732421875
2019-08-01,243.05999755859375
2019-08-02,242.27000427246094
2019-08-05,235.2100067138672
2019-08-06,240.1699981689453
2019-08-07,237.5800018310547
2019-08-08,238.22999572753906
2019-08-09,235.8000030517578
2019-08-12,230.9600067138672
2019-08-13,233.22999572753906
2019-08-14,226.72000122070312
2019-08-15,227.6300048828125
2019-08-16,231.67999267578125
2019-08-19,235.72000122070312
2019-08-20,231.27999877929688
2019-08-21,233.17999267578125
2019-08-22,232.05999755859375
2019-08-23,225.85000610351562
2019-08-26,223.75999450683594
2019-08-27,220.7899932861328
2019-08-28,221.07000732421875
2019-08-29,220.16000366210938
2019-08-30,219.75
2019-09-03,217.44000244140625
2019-09-04,219.2899932861328
2019-09-05,223.9600067138672
2019-09-06,224.57000732421875
2019-09-09,230.0
2019-09-10,233.0
