Date,Close
2016-09-28,414.3800048828125
2016-09-29,407.3299865722656
2016-09-30,419.8299865722656
2016-10-03,418.8599853515625
2016-10-04,415.8399963378906
2016-10-05,416.6700134277344
2016-10-06,418.82000732421875
2016-10-07,417.0
2016-10-10,423.4599914550781
2016-10-11,411.44000244140625
2016-10-12,410.2799987792969
2016-10-13,405.67999267578125
2016-10-14,406.6099853515625
2016-10-17,409.1099853515625
2016-10-18,410.07000732421875
2016-10-19,411.3399963378906
2016-10-20,410.6300048828125
2016-10-21,407.2300109863281
2016-10-24,414.2900085449219
2016-10-25,401.9200134277344
2016-10-26,399.6300048828125
2016-10-27,397.7300109863281
2016-10-28,400.6700134277344
2016-10-31,404.0799865722656
2016-11-01,402.6000061035156
2016-11-02,401.1099853515625
2016-11-03,397.95001220703125
2016-11-04,420.4599914550781
2016-11-07,429.260009765625
2016-11-08,429.9100036621094
2016-11-09,426.0400085449219
2016-11-10,425.239990234375
2016-11-11,422.29998779296875
2016-11-14,419.2799987792969
2016-11-15,426.57000732421875
2016-11-16,421.3299865722656
2016-11-17,418.4800109863281
2016-11-18,414.9700012207031
2016-11-21,417.1199951171875
2016-11-22,416.20001220703125
2016-11-23,419.8500061035156
2016-11-25,419.1499938964844
2016-11-28,415.80999755859375
2016-11-29,421.70001220703125
2016-11-30,412.0199890136719
2016-12-01,408.8999938964844
2016-12-02,410.8299865722656
2016-12-05,412.92999267578125
2016-12-06,418.5899963378906
2016-12-07,419.2900085449219
2016-12-08,418.70001220703125
2016-12-09,421.739990234375
2016-12-12,423.0799865722656
2016-12-13,425.7699890136719
2016-12-14,419.55999755859375
2016-12-15,425.7300109863281
2016-12-16,421.9599914550781
2016-12-19,421.25
2016-12-20,425.3999938964844
2016-12-21,423.05999755859375
2016-12-22,423.07000732421875
2016-12-23,426.07000732421875
2016-12-27,427.3299865722656
2016-12-28,420.5799865722656
2016-12-29,420.32000732421875
2016-12-30,418.55999755859375
2017-01-03,422.3500061035156
2017-01-04,426.7200012207031
2017-01-05,422.5199890136719
2017-01-06,432.55999755859375
2017-01-09,426.3800048828125
2017-01-10,429.94000244140625
2017-01-11,425.739990234375
2017-01-12,421.9200134277344
2017-01-13,424.45001220703125
2017-01-17,421.739990234375
2017-01-18,421.7300109863281
2017-01-19,415.7200012207031
2017-01-20,415.0
2017-01-23,414.5199890136719
2017-01-24,417.5
2017-01-25,419.3399963378906
2017-01-26,421.2200012207031
2017-01-27,423.1300048828125
2017-01-30,422.05999755859375
2017-01-31,426.6300048828125
2017-02-01,435.5
2017-02-02,433.6400146484375
2017-02-03,462.6700134277344
2017-02-06,465.8399963378906
2017-02-07,463.2300109863281
2017-02-08,461.3699951171875
2017-02-09,465.42999267578125
2017-02-10,465.3999938964844
2017-02-13,463.8500061035156
2017-02-14,463.30999755859375
2017-02-15,465.2300109863281
2017-02-16,466.2799987792969
2017-02-17,471.54998779296875
2017-02-21,473.7099914550781
2017-02-22,473.4700012207031
2017-02-23,472.6199951171875
2017-02-24,475.4599914550781
2017-02-27,475.3500061035156
2017-02-28,476.2200012207031
2017-03-01,483.6499938964844
2017-03-02,481.489990234375
2017-03-03,481.7099914550781
2017-03-06,479.5899963378906
2017-03-07,481.29998779296875
2017-03-08,481.9100036621094
2017-03-09,484.0400085449219
2017-03-10,486.8999938964844
2017-03-13,485.45001220703125
2017-03-14,481.3699951171875
2017-03-15,485.5
2017-03-16,480.1600036621094
2017-03-17,481.8299865722656
2017-03-20,481.07000732421875
2017-03-21,473.3599853515625
2017-03-22,477.3800048828125
2017-03-23,478.2699890136719
2017-03-24,478.5899963378906
2017-03-27,478.94000244140625
2017-03-28,479.5400085449219
2017-03-29,478.1400146484375
2017-03-30,478.69000244140625
2017-03-31,478.9100036621094
2017-04-03,477.8699951171875
2017-04-04,476.57000732421875
2017-04-05,476.8800048828125
2017-04-06,480.5400085449219
2017-04-07,482.8900146484375
2017-04-10,481.1400146484375
2017-04-11,480.0400085449219
2017-04-12,477.0199890136719
2017-04-13,473.8699951171875
2017-04-17,481.17999267578125
2017-04-18,477.8800048828125
2017-04-19,492.8699951171875
2017-04-20,489.7900085449219
2017-04-21,490.4700012207031
2017-04-24,498.7300109863281
2017-04-25,509.44000244140625
2017-04-26,512.989990234375
2017-04-27,513.2999877929688
2017-04-28,513.4199829101562
2017-05-01,513.7100219726562
2017-05-02,516.6599731445312
2017-05-03,513.4299926757812
2017-05-04,519.3099975585938
2017-05-05,544.1400146484375
2017-05-08,542.5900268554688
2017-05-09,547.4299926757812
2017-05-10,552.5399780273438
2017-05-11,552.739990234375
2017-05-12,556.1099853515625
2017-05-15,564.4000244140625
2017-05-16,565.8200073242188
2017-05-17,558.3400268554688
2017-05-18,561.5
2017-05-19,564.0900268554688
2017-05-22,569.7999877929688
2017-05-23,570.75
2017-05-24,573.8499755859375
2017-05-25,577.0999755859375
2017-05-26,578.4000244140625
2017-05-30,579.8499755859375
2017-05-31,582.8099975585938
2017-06-01,588.8599853515625
2017-06-02,597.1199951171875
2017-06-05,595.4600219726562
2017-06-06,593.5
2017-06-07,601.1599731445312
2017-06-08,601.1500244140625
2017-06-09,593.9500122070312
2017-06-12,577.6300048828125
2017-06-13,584.4299926757812
2017-06-14,581.77001953125
2017-06-15,584.22998046875
2017-06-16,587.3800048828125
2017-06-19,594.780029296875
2017-06-20,592.9000244140625
2017-06-21,598.5399780273438
2017-06-22,595.760009765625
2017-06-23,599.6400146484375
2017-06-26,596.1400146484375
2017-06-27,591.1199951171875
2017-06-28,594.6699829101562
2017-06-29,583.8699951171875
2017-06-30,588.5399780273438
2017-07-03,588.4000244140625
2017-07-05,588.0
2017-07-06,584.739990234375
2017-07-07,588.1799926757812
2017-07-10,593.0
2017-07-11,592.5800170898438
2017-07-12,602.3499755859375
2017-07-13,603.010009765625
2017-07-14,604.760009765625
2017-07-17,609.719970703125
2017-07-18,606.47998046875
2017-07-19,608.760009765625
2017-07-20,610.3200073242188
2017-07-21,613.489990234375
2017-07-24,614.989990234375
2017-07-25,600.9000244140625
2017-07-26,597.8499755859375
2017-07-27,595.2100219726562
2017-07-28,578.0599975585938
2017-07-31,573.0800170898438
2017-08-01,573.52001953125
2017-08-02,577.0
2017-08-03,577.6400146484375
2017-08-04,576.6099853515625
2017-08-07,581.6199951171875
2017-08-08,575.1900024414062
2017-08-09,575.5700073242188
2017-08-10,571.25
2017-08-11,577.5800170898438
2017-08-14,582.0800170898438
2017-08-15,580.780029296875
2017-08-16,584.9600219726562
2017-08-17,573.8400268554688
2017-08-18,574.6400146484375
2017-08-21,579.9500122070312
2017-08-22,592.6799926757812
2017-08-23,590.010009765625
2017-08-24,591.8300170898438
2017-08-25,590.3800048828125
2017-08-28,594.0599975585938
2017-08-29,591.9600219726562
2017-08-30,598.4000244140625
2017-08-31,605.0900268554688
2017-09-01,602.9400024414062
2017-09-05,603.25
2017-09-06,605.469970703125
2017-09-07,611.8300170898438
2017-09-08,612.7000122070312
2017-09-11,623.739990234375
2017-09-12,629.4199829101562
2017-09-13,623.8800048828125
2017-09-14,624.7999877929688
2017-09-15,626.0
2017-09-18,633.280029296875
2017-09-19,632.27001953125
2017-09-20,635.1699829101562
2017-09-21,631.4099731445312
2017-09-22,632.8599853515625
2017-09-25,625.6099853515625
2017-09-26,625.3900146484375
2017-09-27,628.780029296875
2017-09-28,624.47998046875
2017-09-29,626.1599731445312
2017-10-02,635.7999877929688
2017-10-03,639.8900146484375
2017-10-04,643.3200073242188
2017-10-05,644.8499755859375
2017-10-06,645.760009765625
2017-10-09,651.9500122070312
2017-10-10,652.969970703125
2017-10-11,659.7000122070312
2017-10-12,660.0700073242188
2017-10-13,658.6500244140625
2017-10-16,666.97998046875
2017-10-17,662.219970703125
2017-10-18,655.6599731445312
2017-10-19,661.1900024414062
2017-10-20,668.719970703125
2017-10-23,667.3699951171875
2017-10-24,669.3599853515625
2017-10-25,665.4299926757812
2017-10-26,667.739990234375
2017-10-27,679.0
2017-10-30,675.219970703125
2017-10-31,682.6300048828125
2017-11-01,689.1099853515625
2017-11-02,671.5999755859375
2017-11-03,646.0
2017-11-06,635.1099853515625
2017-11-07,624.5800170898438
2017-11-08,623.719970703125
2017-11-09,626.8200073242188
2017-11-10,622.6599731445312
2017-11-13,630.8400268554688
2017-11-14,631.3699951171875
2017-11-15,625.1900024414062
2017-11-16,630.5
2017-11-17,630.9199829101562
2017-11-20,631.9199829101562
2017-11-21,627.6199951171875
2017-11-22,626.3499755859375
2017-11-24,635.02001953125
2017-11-27,633.760009765625
2017-11-28,634.1400146484375
2017-11-29,625.4400024414062
2017-11-30,629.2100219726562
2017-12-01,624.6400146484375
2017-12-04,606.7999877929688
2017-12-05,612.25
2017-12-06,615.97998046875
2017-12-07,620.1500244140625
2017-12-08,623.1900024414062
2017-12-11,624.6699829101562
2017-12-12,625.010009765625
2017-12-13,626.3900146484375
2017-12-14,629.9299926757812
2017-12-15,639.9400024414062
2017-12-18,642.989990234375
2017-12-19,635.0700073242188
2017-12-20,626.6599731445312
2017-12-21,618.4299926757812
2017-12-22,614.77001953125
2017-12-26,613.530029296875
2017-12-27,615.9299926757812
2017-12-28,622.5999755859375
2017-12-29,619.52001953125
2018-01-02,626.0999755859375
2018-01-03,631.5399780273438
2018-01-04,627.030029296875
2018-01-05,637.3499755859375
2018-01-08,633.1799926757812
2018-01-09,649.989990234375
2018-01-10,646.1900024414062
2018-01-11,639.260009765625
2018-01-12,650.5999755859375
2018-01-16,649.4199829101562
2018-01-17,656.510009765625
2018-01-18,653.75
2018-01-19,666.6900024414062
2018-01-22,670.8800048828125
2018-01-23,667.1500244140625
2018-01-24,672.6900024414062
2018-01-25,678.0499877929688
2018-01-26,692.2999877929688
2018-01-29,685.7899780273438
2018-01-30,677.1400146484375
2018-01-31,675.260009765625
2018-02-01,684.1099853515625
2018-02-02,667.1599731445312
2018-02-05,635.5
2018-02-06,637.280029296875
2018-02-07,641.9600219726562
2018-02-08,601.0
2018-02-09,600.3699951171875
2018-02-12,613.8699951171875
2018-02-13,613.6900024414062
2018-02-14,624.6699829101562
2018-02-15,631.969970703125
2018-02-16,634.3699951171875
2018-02-20,624.219970703125
2018-02-21,628.6099853515625
2018-02-22,624.969970703125
2018-02-23,636.0999755859375
2018-02-26,636.6300048828125
2018-02-27,625.5700073242188
2018-02-28,616.219970703125
2018-03-01,596.1699829101562
2018-03-02,593.260009765625
2018-03-05,599.9500122070312
2018-03-06,605.2899780273438
2018-03-07,611.5399780273438
2018-03-08,606.8800048828125
2018-03-09,616.0
2018-03-12,615.9099731445312
2018-03-13,612.0
2018-03-14,606.1300048828125
2018-03-15,613.8300170898438
2018-03-16,613.8800048828125
2018-03-19,611.510009765625
2018-03-20,611.9000244140625
2018-03-21,606.4099731445312
2018-03-22,585.3900146484375
2018-03-23,566.8699951171875
2018-03-26,588.75
2018-03-27,573.2100219726562
2018-03-28,571.9000244140625
2018-03-29,575.030029296875
2018-04-02,562.6799926757812
2018-04-03,568.5800170898438
2018-04-04,574.530029296875
2018-04-05,577.6699829101562
2018-04-06,555.260009765625
2018-04-09,560.219970703125
2018-04-10,571.280029296875
2018-04-11,565.1699829101562
2018-04-12,569.760009765625
2018-04-13,568.2100219726562
2018-04-16,570.760009765625
2018-04-17,581.5700073242188
2018-04-18,585.6300048828125
2018-04-19,577.3699951171875
2018-04-20,576.760009765625
2018-04-23,574.3499755859375
2018-04-24,561.8800048828125
2018-04-25,560.6699829101562
2018-04-26,563.6099853515625
2018-04-27,564.010009765625
2018-04-30,559.9299926757812
2018-05-01,567.219970703125
2018-05-02,560.8300170898438
2018-05-03,574.7999877929688
2018-05-04,552.969970703125
2018-05-07,552.9000244140625
2018-05-08,546.4299926757812
2018-05-09,549.6599731445312
2018-05-10,563.25
2018-05-11,563.719970703125
2018-05-14,568.9199829101562
2018-05-15,556.4400024414062
2018-05-16,560.75
2018-05-17,562.0999755859375
2018-05-18,573.1900024414062
2018-05-21,582.010009765625
2018-05-22,574.0999755859375
2018-05-23,569.7999877929688
2018-05-24,565.5800170898438
2018-05-25,554.8300170898438
2018-05-29,546.739990234375
2018-05-30,551.7100219726562
2018-05-31,550.739990234375
2018-06-01,569.0
2018-06-04,572.1599731445312
2018-06-05,574.1900024414062
2018-06-06,584.8699951171875
2018-06-07,590.6199951171875
2018-06-08,594.8599853515625
2018-06-11,592.280029296875
2018-06-12,595.1400146484375
2018-06-13,593.0
2018-06-14,592.7000122070312
2018-06-15,589.0
2018-06-18,585.3099975585938
2018-06-19,581.0599975585938
2018-06-20,579.6500244140625
2018-06-21,576.3300170898438
2018-06-22,582.3099975585938
2018-06-25,570.469970703125
2018-06-26,573.7999877929688
2018-06-27,564.2999877929688
2018-06-28,572.6799926757812
2018-06-29,578.6300048828125
2018-07-02,570.7999877929688
2018-07-03,580.5800170898438
2018-07-05,583.969970703125
2018-07-06,583.77001953125
2018-07-09,594.760009765625
2018-07-10,593.3699951171875
2018-07-11,581.9299926757812
2018-07-12,587.030029296875
2018-07-13,583.1300048828125
2018-07-16,575.3599853515625
2018-07-17,584.7999877929688
2018-07-18,585.6099853515625
2018-07-19,598.1099853515625
2018-07-20,602.5599975585938
2018-07-23,594.6099853515625
2018-07-24,602.760009765625
2018-07-25,612.6099853515625
2018-07-26,617.9400024414062
2018-07-27,589.9400024414062
2018-07-30,581.8099975585938
2018-07-31,592.510009765625
2018-08-01,587.52001953125
2018-08-02,588.8200073242188
2018-08-03,586.6699829101562
2018-08-06,587.02001953125
2018-08-07,583.97998046875
2018-08-08,583.0999755859375
2018-08-09,575.5999755859375
2018-08-10,572.2000122070312
2018-08-13,567.1400146484375
2018-08-14,562.1099853515625
2018-08-15,559.4400024414062
2018-08-16,567.760009765625
2018-08-17,564.739990234375
2018-08-20,564.8499755859375
2018-08-21,564.0599975585938
2018-08-22,566.239990234375
2018-08-23,563.0700073242188
2018-08-24,568.0
2018-08-27,573.0499877929688
2018-08-28,575.6099853515625
2018-08-29,581.0
2018-08-30,579.8200073242188
2018-08-31,584.4600219726562
2018-09-04,580.4500122070312
2018-09-05,586.760009765625
2018-09-06,588.0
2018-09-07,588.9099731445312
2018-09-10,595.4099731445312
2018-09-11,592.5700073242188
2018-09-12,603.27001953125
2018-09-13,609.280029296875
2018-09-14,610.010009765625
2018-09-17,610.3099975585938
2018-09-18,606.0399780273438
2018-09-19,614.8499755859375
2018-09-20,616.1900024414062
2018-09-21,611.97998046875
2018-09-24,610.010009765625
2018-09-25,610.2000122070312
2018-09-26,611.2899780273438
2018-09-27,610.0
2018-09-28,608.97998046875
2018-10-01,616.010009765625
2018-10-02,616.3400268554688
2018-10-03,614.3400268554688
2018-10-04,611.6699829101562
2018-10-05,603.97998046875
2018-10-08,591.239990234375
2018-10-09,590.9099731445312
2018-10-10,567.4000244140625
2018-10-11,554.4500122070312
2018-10-12,558.1500244140625
2018-10-15,555.97998046875
2018-10-16,573.5900268554688
2018-10-17,578.6900024414062
2018-10-18,566.3499755859375
2018-10-19,558.3400268554688
2018-10-22,558.1099853515625
2018-10-23,542.2100219726562
2018-10-24,524.030029296875
2018-10-25,536.4000244140625
2018-10-26,535.5800170898438
2018-10-29,533.77001953125
2018-10-30,541.0700073242188
2018-10-31,546.8200073242188
2018-11-01,559.6900024414062
2018-11-02,567.7899780273438
2018-11-05,573.97998046875
2018-11-06,577.030029296875
2018-11-07,592.719970703125
2018-11-08,595.3099975585938
2018-11-09,608.030029296875
2018-11-12,595.4199829101562
2018-11-13,589.25
2018-11-14,581.0
2018-11-15,592.4400024414062
2018-11-16,599.2999877929688
2018-11-19,577.7899780273438
2018-11-20,584.3300170898438
2018-11-21,591.2100219726562
2018-11-23,596.4199829101562
2018-11-26,604.6900024414062
2018-11-27,605.8400268554688
2018-11-28,621.9099731445312
2018-11-29,630.9199829101562
2018-11-30,636.6599731445312
2018-12-03,645.3300170898438
2018-12-04,628.6699829101562
2018-12-06,610.0999755859375
2018-12-07,590.780029296875
2018-12-10,591.6599731445312
2018-12-11,597.8900146484375
2018-12-12,607.6400146484375
2018-12-13,599.5800170898438
2018-12-14,587.1199951171875
2018-12-17,572.3400268554688
2018-12-18,574.52001953125
2018-12-19,558.0499877929688
2018-12-20,553.1400146484375
2018-12-21,545.3300170898438
2018-12-24,531.280029296875
2018-12-26,553.7100219726562
2018-12-27,563.6400146484375
2018-12-28,557.5399780273438
2018-12-31,565.5800170898438
2019-01-02,546.0399780273438
2019-01-03,513.5599975585938
2019-01-04,527.1500244140625
2019-01-07,533.5800170898438
2019-01-08,556.530029296875
2019-01-09,568.469970703125
2019-01-10,576.2899780273438
2019-01-11,576.9600219726562
2019-01-14,573.219970703125
2019-01-15,582.1099853515625
2019-01-16,580.1500244140625
2019-01-17,587.6900024414062
2019-01-18,602.0999755859375
2019-01-22,593.6900024414062
2019-01-23,605.1799926757812
2019-01-24,605.6500244140625
2019-01-25,614.5499877929688
2019-01-28,618.1599731445312
2019-01-29,621.010009765625
2019-01-30,632.9299926757812
2019-01-31,638.1599731445312
2019-02-01,642.8200073242188
2019-02-04,642.52001953125
2019-02-05,652.8400268554688
2019-02-06,655.1500244140625
2019-02-07,648.1300048828125
2019-02-08,662.2999877929688
2019-02-11,662.489990234375
2019-02-12,672.489990234375
2019-02-13,668.6099853515625
2019-02-14,662.9099731445312
2019-02-15,668.8599853515625
2019-02-19,671.8599853515625
2019-02-20,673.0499877929688
2019-02-21,674.2100219726562
2019-02-22,678.8300170898438
2019-02-25,689.969970703125
2019-02-26,676.97998046875
2019-02-27,686.0
2019-02-28,680.9099731445312
2019-03-01,698.760009765625
2019-03-04,689.1900024414062
2019-03-05,693.4099731445312
2019-03-06,681.9400024414062
2019-03-07,683.8400268554688
2019-03-08,680.9500122070312
2019-03-11,688.9299926757812
2019-03-12,691.47998046875
2019-03-13,689.9500122070312
2019-03-14,698.6799926757812
2019-03-15,708.5800170898438
2019-03-18,706.8400268554688
2019-03-19,715.739990234375
2019-03-20,712.8800048828125
2019-03-21,729.719970703125
2019-03-22,702.0700073242188
2019-03-25,708.5999755859375
2019-03-26,716.4000244140625
2019-03-27,702.7100219726562
2019-03-28,703.780029296875
2019-03-29,723.0
2019-04-01,730.3400268554688
2019-04-02,734.4500122070312
2019-04-03,732.72998046875
2019-04-04,727.2000122070312
2019-04-05,734.8400268554688
2019-04-08,738.3699951171875
2019-04-09,733.989990234375
2019-04-10,737.969970703125
2019-04-11,740.75
2019-04-12,742.3499755859375
2019-04-15,744.3400268554688
2019-04-16,732.1699829101562
2019-04-17,715.219970703125
2019-04-18,728.72998046875
2019-04-22,734.1900024414062
2019-04-23,723.6199951171875
2019-04-24,725.530029296875
2019-04-25,731.010009765625
2019-04-26,736.9500122070312
2019-04-29,741.52001953125
2019-04-30,745.260009765625
2019-05-01,739.1599731445312
2019-05-02,753.2000122070312
2019-05-03,762.4299926757812
2019-05-06,760.77001953125
2019-05-07,742.2999877929688
2019-05-08,740.489990234375
2019-05-09,741.6699829101562
2019-05-10,727.6699829101562
2019-05-13,701.77001953125
2019-05-14,722.6699829101562
2019-05-15,719.1400146484375
2019-05-16,744.97998046875
2019-05-17,726.4199829101562
2019-05-20,716.1799926757812
2019-05-21,716.5
2019-05-22,724.0800170898438
2019-05-23,719.1300048828125
2019-05-24,728.8200073242188
2019-05-28,720.030029296875
2019-05-29,724.7899780273438
2019-05-30,727.3599853515625
2019-05-31,723.0900268554688
2019-06-03,728.75
2019-06-04,741.8900146484375
2019-06-05,756.9299926757812
2019-06-06,772.8200073242188
2019-06-07,790.8800048828125
2019-06-10,806.7899780273438
2019-06-11,804.8499755859375
2019-06-12,808.4600219726562
2019-06-13,797.010009765625
2019-06-14,791.0599975585938
2019-06-17,791.4099731445312
2019-06-18,804.0
2019-06-19,817.0399780273438
2019-06-20,821.3900146484375
2019-06-21,830.1099853515625
2019-06-24,825.969970703125
2019-06-25,833.7000122070312
2019-06-26,825.4000244140625
2019-06-27,833.5499877929688
2019-06-28,840.0
2019-07-01,844.3300170898438
2019-07-02,853.2999877929688
2019-07-03,872.4500122070312
2019-07-05,859.9099731445312
2019-07-08,861.75
2019-07-09,861.5499877929688
2019-07-10,858.47998046875
2019-07-11,854.0700073242188
2019-07-12,835.4400024414062
2019-07-15,825.219970703125
2019-07-16,821.8499755859375
2019-07-17,818.1300048828125
2019-07-18,828.9600219726562
2019-07-19,813.8499755859375
2019-07-22,818.7000122070312
2019-07-23,818.3099975585938
2019-07-24,812.1699829101562
2019-07-25,790.6799926757812
2019-07-26,775.1099853515625
2019-07-29,775.0
2019-07-30,759.969970703125
2019-07-31,756.75
2019-08-01,760.7899780273438
2019-08-02,717.8200073242188
2019-08-05,692.719970703125
2019-08-06,707.1699829101562
2019-08-07,704.969970703125
2019-08-08,713.4199829101562
2019-08-09,702.280029296875
2019-08-12,681.780029296875
2019-08-13,689.969970703125
2019-08-14,660.5900268554688
2019-08-15,660.3900146484375
2019-08-16,665.1900024414062
2019-08-19,675.510009765625
2019-08-20,659.1400146484375
2019-08-21,669.5800170898438
2019-08-22,663.6799926757812
2019-08-23,642.8400268554688
2019-08-26,647.4500122070312
2019-08-27,647.22998046875
2019-08-28,646.3900146484375
2019-08-29,654.1699829101562
2019-08-30,656.7899780273438
2019-09-03,653.0
2019-09-04,660.1699829101562
2019-09-05,685.780029296875
2019-09-06,684.97998046875
2019-09-09,679.5599975585938
2019-09-10,699.6400146484375
2019-09-11,718.1799926757812
2019-09-12,711.739990234375
2019-09-13,713.0
2019-09-16,711.6500244140625
2019-09-17,710.5399780273438
2019-09-18,709.0499877929688
2019-09-19,710.0999755859375
2019-09-20,709.1799926757812
2019-09-23,706.2100219726562
