Date,Close
2016-07-08,117.12999725341797
2016-07-11,116.8499984741211
2016-07-12,117.80999755859375
2016-07-13,116.36000061035156
2016-07-14,116.25
2016-07-15,116.37000274658203
2016-07-18,115.81999969482422
2016-07-19,120.5999984741211
2016-07-20,121.47000122070312
2016-07-21,121.86000061035156
2016-07-22,123.23999786376953
2016-07-25,123.79000091552734
2016-07-26,124.05999755859375
2016-07-27,123.08999633789062
2016-07-28,123.05000305175781
2016-07-29,123.41999816894531
2016-08-01,123.69999694824219
2016-08-02,122.91000366210938
2016-08-03,123.47000122070312
2016-08-04,123.33000183105469
2016-08-05,125.6500015258789
2016-08-08,126.66000366210938
2016-08-09,126.43000030517578
2016-08-10,126.0999984741211
2016-08-11,125.02999877929688
2016-08-12,124.80000305175781
2016-08-15,124.75
2016-08-16,123.38999938964844
2016-08-17,123.31999969482422
2016-08-18,123.66000366210938
2016-08-19,124.23999786376953
2016-08-22,123.9800033569336
2016-08-23,124.91000366210938
2016-08-24,124.38999938964844
2016-08-25,124.37999725341797
2016-08-26,124.04000091552734
2016-08-29,124.80999755859375
2016-08-30,124.36000061035156
2016-08-31,122.7300033569336
2016-09-01,123.63999938964844
2016-09-02,123.88999938964844
2016-09-06,124.43000030517578
2016-09-07,120.41999816894531
2016-09-08,119.69999694824219
2016-09-09,118.05000305175781
2016-09-12,118.76000213623047
2016-09-13,116.83999633789062
2016-09-14,117.94000244140625
2016-09-15,119.0199966430664
2016-09-16,118.55000305175781
2016-09-19,118.91000366210938
2016-09-20,118.44999694824219
2016-09-21,119.33999633789062
2016-09-22,121.25
2016-09-23,120.48999786376953
2016-09-26,119.44999694824219
2016-09-27,122.86000061035156
2016-09-28,124.02999877929688
2016-09-29,123.4000015258789
2016-09-30,124.63999938964844
2016-10-03,124.37999725341797
2016-10-04,124.73999786376953
2016-10-05,125.5
2016-10-06,124.94000244140625
2016-10-07,124.13999938964844
2016-10-10,123.2300033569336
2016-10-11,121.80999755859375
2016-10-12,117.80000305175781
2016-10-13,116.12999725341797
2016-10-14,116.73999786376953
2016-10-17,116.4000015258789
2016-10-18,117.55999755859375
2016-10-19,118.75
2016-10-20,118.08999633789062
2016-10-21,118.06999969482422
2016-10-24,118.76000213623047
2016-10-25,117.22000122070312
2016-10-26,119.54000091552734
2016-10-27,130.99000549316406
2016-10-28,134.66000366210938
2016-10-31,138.2100067138672
2016-11-01,136.97999572753906
2016-11-02,135.32000732421875
2016-11-03,137.80999755859375
2016-11-04,135.72999572753906
2016-11-07,136.4499969482422
2016-11-08,137.77000427246094
2016-11-09,140.22999572753906
2016-11-10,139.85000610351562
2016-11-11,141.14999389648438
2016-11-14,141.9499969482422
2016-11-15,143.44000244140625
2016-11-16,142.6999969482422
2016-11-17,143.91000366210938
2016-11-18,142.00999450683594
2016-11-21,143.77000427246094
2016-11-22,143.75
2016-11-23,143.89999389648438
2016-11-25,144.1199951171875
2016-11-28,142.61000061035156
2016-11-29,142.80999755859375
2016-11-30,140.75
2016-12-01,139.36000061035156
2016-12-02,138.99000549316406
2016-12-05,140.3300018310547
2016-12-06,140.86000061035156
2016-12-07,141.16000366210938
2016-12-08,142.8300018310547
2016-12-09,142.5399932861328
2016-12-12,141.22000122070312
2016-12-13,142.36000061035156
2016-12-14,144.0800018310547
2016-12-15,145.5399932861328
2016-12-16,144.63999938964844
2016-12-19,145.14999389648438
2016-12-20,146.55999755859375
2016-12-21,146.11000061035156
2016-12-22,144.24000549316406
2016-12-23,145.4499969482422
2016-12-27,145.3300018310547
2016-12-28,144.05999755859375
2016-12-29,144.9199981689453
2016-12-30,144.72000122070312
2017-01-03,144.8000030517578
2017-01-04,145.4600067138672
2017-01-05,144.4199981689453
2017-01-06,144.4499969482422
2017-01-09,144.14999389648438
2017-01-10,144.24000549316406
2017-01-11,144.02999877929688
2017-01-12,142.99000549316406
2017-01-13,143.3699951171875
2017-01-17,141.6300048828125
2017-01-18,142.83999633789062
2017-01-19,142.5399932861328
2017-01-20,142.10000610351562
2017-01-23,141.13999938964844
2017-01-24,144.14999389648438
2017-01-25,145.75
2017-01-26,133.72000122070312
2017-01-27,135.5399932861328
2017-01-30,134.69000244140625
2017-01-31,134.02999877929688
2017-02-01,132.33999633789062
2017-02-02,134.4499969482422
2017-02-03,136.22999572753906
2017-02-06,136.67999267578125
2017-02-07,138.57000732421875
2017-02-08,138.8800048828125
2017-02-09,139.72999572753906
2017-02-10,139.69000244140625
2017-02-13,140.47000122070312
2017-02-14,141.10000610351562
2017-02-15,143.1300048828125
2017-02-16,143.24000549316406
2017-02-17,143.35000610351562
2017-02-21,145.0500030517578
2017-02-22,144.83999633789062
2017-02-23,144.1999969482422
2017-02-24,144.41000366210938
2017-02-27,143.61000061035156
2017-02-28,143.27000427246094
2017-03-01,145.0800018310547
2017-03-02,142.10000610351562
2017-03-03,142.8699951171875
2017-03-06,141.33999633789062
2017-03-07,143.60000610351562
2017-03-08,142.8800048828125
2017-03-09,143.75999450683594
2017-03-10,145.92999267578125
2017-03-13,146.2899932861328
2017-03-14,145.1300048828125
2017-03-15,146.47999572753906
2017-03-16,147.82000732421875
2017-03-17,148.7899932861328
2017-03-20,148.75
2017-03-21,145.77000427246094
2017-03-22,145.69000244140625
2017-03-23,146.5500030517578
2017-03-24,146.57000732421875
2017-03-27,146.52000427246094
2017-03-28,147.1300048828125
2017-03-29,142.10000610351562
2017-03-30,142.47999572753906
2017-03-31,142.57000732421875
2017-04-03,141.02000427246094
2017-04-04,139.42999267578125
2017-04-05,138.08999633789062
2017-04-06,138.3000030517578
2017-04-07,137.02999877929688
2017-04-10,136.86000061035156
2017-04-11,136.67999267578125
2017-04-12,134.8800048828125
2017-04-13,134.42999267578125
2017-04-17,135.97999572753906
2017-04-18,135.42999267578125
2017-04-19,135.92999267578125
2017-04-20,136.8699951171875
2017-04-21,136.5399932861328
2017-04-24,137.92999267578125
2017-04-25,138.19000244140625
2017-04-26,137.3000030517578
2017-04-27,126.98999786376953
2017-04-28,129.1300048828125
2017-05-01,127.4000015258789
2017-05-02,127.5
2017-05-03,126.98999786376953
2017-05-04,126.41999816894531
2017-05-05,128.57000732421875
2017-05-08,129.75999450683594
2017-05-09,130.83999633789062
2017-05-10,131.60000610351562
2017-05-11,129.94000244140625
2017-05-12,129.16000366210938
2017-05-15,131.72000122070312
2017-05-16,131.3800048828125
2017-05-17,127.87000274658203
2017-05-18,125.9000015258789
2017-05-19,127.1500015258789
2017-05-22,128.5500030517578
2017-05-23,125.98999786376953
2017-05-24,126.8499984741211
2017-05-25,127.58000183105469
2017-05-26,127.16000366210938
2017-05-30,128.0
2017-05-31,128.1300048828125
2017-06-01,130.08999633789062
2017-06-02,129.30999755859375
2017-06-05,129.66000366210938
2017-06-06,129.52000427246094
2017-06-07,127.97000122070312
2017-06-08,130.8300018310547
2017-06-09,129.3000030517578
2017-06-12,128.67999267578125
2017-06-13,130.13999938964844
2017-06-14,129.77999877929688
2017-06-15,129.35000610351562
2017-06-16,129.19000244140625
2017-06-19,130.6300048828125
2017-06-20,128.85000610351562
2017-06-21,128.99000549316406
2017-06-22,128.9499969482422
2017-06-23,129.99000549316406
2017-06-26,129.0399932861328
2017-06-27,127.80000305175781
2017-06-28,128.9499969482422
2017-06-29,127.31999969482422
2017-06-30,127.05999755859375
2017-07-03,127.80999755859375
2017-07-05,128.91000366210938
2017-07-06,127.1500015258789
2017-07-07,127.62999725341797
2017-07-10,127.87999725341797
2017-07-11,128.64999389648438
2017-07-12,129.35000610351562
2017-07-13,128.2899932861328
2017-07-14,123.83999633789062
2017-07-17,126.58000183105469
2017-07-18,126.62999725341797
2017-07-19,127.63999938964844
2017-07-20,127.23999786376953
2017-07-21,126.9000015258789
2017-07-24,126.79000091552734
2017-07-25,128.02000427246094
2017-07-26,128.1999969482422
2017-07-27,119.0199966430664
2017-07-28,121.72000122070312
2017-07-31,120.75
2017-08-01,121.1500015258789
2017-08-02,119.08000183105469
2017-08-03,119.62999725341797
2017-08-04,119.77999877929688
2017-08-07,120.05000305175781
2017-08-08,118.62000274658203
2017-08-09,118.62999725341797
2017-08-10,116.41000366210938
2017-08-11,117.81999969482422
2017-08-14,119.01000213623047
2017-08-15,118.55999755859375
2017-08-16,118.62999725341797
2017-08-17,117.80999755859375
2017-08-18,116.4800033569336
2017-08-21,116.11000061035156
2017-08-22,116.94999694824219
2017-08-23,115.93000030517578
2017-08-24,117.5199966430664
2017-08-25,117.5999984741211
2017-08-28,117.70999908447266
2017-08-29,117.73999786376953
2017-08-30,118.63999938964844
2017-08-31,119.37999725341797
2017-09-01,118.56999969482422
2017-09-05,116.44999694824219
2017-09-06,116.58000183105469
2017-09-07,115.66000366210938
2017-09-08,115.55999755859375
2017-09-11,117.55000305175781
2017-09-12,117.58000183105469
2017-09-13,116.54000091552734
2017-09-14,116.91000366210938
2017-09-15,116.62000274658203
2017-09-18,116.9000015258789
2017-09-19,116.76000213623047
2017-09-20,116.83000183105469
2017-09-21,117.70999908447266
2017-09-22,119.7300033569336
2017-09-25,118.80999755859375
2017-09-26,118.61000061035156
2017-09-27,121.05999755859375
2017-09-28,121.43000030517578
2017-09-29,120.55999755859375
2017-10-02,123.72000122070312
2017-10-03,117.81999969482422
2017-10-04,119.3499984741211
2017-10-05,120.0999984741211
2017-10-06,119.0
2017-10-09,116.30000305175781
2017-10-10,116.4000015258789
2017-10-11,115.98999786376953
2017-10-12,115.69000244140625
2017-10-13,116.69999694824219
2017-10-16,115.79000091552734
2017-10-17,116.27999877929688
2017-10-18,116.73999786376953
2017-10-19,117.38999938964844
2017-10-20,119.4800033569336
2017-10-23,118.2699966430664
2017-10-24,119.1500015258789
2017-10-25,119.30999755859375
2017-10-26,124.05000305175781
2017-10-27,121.18000030517578
2017-10-30,119.62999725341797
2017-10-31,121.2699966430664
2017-11-01,120.5999984741211
2017-11-02,121.01000213623047
2017-11-03,119.6500015258789
2017-11-06,120.19999694824219
2017-11-07,120.12999725341797
2017-11-08,121.33999633789062
2017-11-09,120.95999908447266
2017-11-10,119.70999908447266
2017-11-13,120.8499984741211
2017-11-14,121.22000122070312
2017-11-15,119.79000091552734
2017-11-16,122.05999755859375
2017-11-17,123.58000183105469
2017-11-20,122.54000091552734
2017-11-21,122.44999694824219
2017-11-22,122.0199966430664
2017-11-24,123.19000244140625
2017-11-27,123.69999694824219
2017-11-28,126.66999816894531
2017-11-29,129.86000061035156
2017-11-30,134.1999969482422
2017-12-01,132.7100067138672
2017-12-04,132.52999877929688
2017-12-05,132.60000610351562
2017-12-06,131.47000122070312
2017-12-07,131.8300018310547
2017-12-08,132.74000549316406
2017-12-11,133.14999389648438
2017-12-12,135.49000549316406
2017-12-13,131.0
2017-12-14,130.22999572753906
2017-12-15,131.05999755859375
2017-12-18,131.8699951171875
2017-12-19,131.50999450683594
2017-12-20,131.4499969482422
2017-12-21,132.36000061035156
2017-12-22,132.3699951171875
2017-12-26,131.25999450683594
2017-12-27,131.75
2017-12-28,132.0800018310547
2017-12-29,131.22000122070312
2018-01-02,132.5800018310547
2018-01-03,134.0399932861328
2018-01-04,137.1199951171875
2018-01-05,136.17999267578125
2018-01-08,137.6199951171875
2018-01-09,137.83999633789062
2018-01-10,139.0
2018-01-11,139.77000427246094
2018-01-12,141.80999755859375
2018-01-16,140.52000427246094
2018-01-17,139.5500030517578
2018-01-18,138.0
2018-01-19,138.75999450683594
2018-01-22,141.05999755859375
2018-01-23,142.58999633789062
2018-01-24,142.1300048828125
2018-01-25,134.94000244140625
2018-01-26,138.24000549316406
2018-01-29,138.88999938964844
2018-01-30,140.9499969482422
2018-01-31,144.5399932861328
2018-02-01,145.02999877929688
2018-02-02,144.1300048828125
2018-02-05,136.17999267578125
2018-02-06,139.72999572753906
2018-02-07,141.38999938964844
2018-02-08,137.25
2018-02-09,138.63999938964844
2018-02-12,140.14999389648438
2018-02-13,142.42999267578125
2018-02-14,143.5
2018-02-15,145.38999938964844
2018-02-16,145.02999877929688
2018-02-20,143.0399932861328
2018-02-21,144.66000366210938
2018-02-22,143.8699951171875
2018-02-23,147.3300018310547
2018-02-26,151.02999877929688
2018-02-27,150.83999633789062
2018-02-28,148.52000427246094
2018-03-01,146.5500030517578
2018-03-02,148.33999633789062
2018-03-05,150.83999633789062
2018-03-06,152.13999938964844
2018-03-07,153.32000732421875
2018-03-08,147.05999755859375
2018-03-09,147.47999572753906
2018-03-12,146.77999877929688
2018-03-13,147.83999633789062
2018-03-14,147.9199981689453
2018-03-15,148.14999389648438
2018-03-16,148.17999267578125
2018-03-19,146.8000030517578
2018-03-20,148.89999389648438
2018-03-21,149.5500030517578
2018-03-22,146.27000427246094
2018-03-23,144.50999450683594
2018-03-26,147.60000610351562
2018-03-27,144.9600067138672
2018-03-28,142.61000061035156
2018-03-29,144.61000061035156
2018-04-02,140.7100067138672
2018-04-03,142.33999633789062
2018-04-04,143.41000366210938
2018-04-05,143.24000549316406
2018-04-06,140.7100067138672
2018-04-09,140.77999877929688
2018-04-10,144.94000244140625
2018-04-11,145.38999938964844
2018-04-12,148.35000610351562
2018-04-13,155.05999755859375
2018-04-16,155.25
2018-04-17,158.6699981689453
2018-04-18,157.99000549316406
2018-04-19,157.75999450683594
2018-04-20,156.9600067138672
2018-04-23,157.72000122070312
2018-04-24,157.13999938964844
2018-04-25,157.07000732421875
2018-04-26,158.47000122070312
2018-04-27,160.83999633789062
2018-04-30,163.08999633789062
2018-05-01,164.6699981689453
2018-05-02,165.72000122070312
2018-05-03,168.32000732421875
2018-05-04,168.1300048828125
2018-05-07,169.1999969482422
2018-05-08,169.6300048828125
2018-05-09,172.0
2018-05-10,172.75999450683594
2018-05-11,171.75999450683594
2018-05-14,172.58999633789062
2018-05-15,171.1999969482422
2018-05-16,171.0399932861328
2018-05-17,171.13999938964844
2018-05-18,172.27000427246094
2018-05-21,174.41000366210938
2018-05-22,173.9600067138672
2018-05-23,174.57000732421875
2018-05-24,173.41000366210938
2018-05-25,174.8000030517578
2018-05-29,172.75
2018-05-30,173.16000366210938
2018-05-31,173.11000061035156
2018-06-01,175.19000244140625
2018-06-04,176.19000244140625
2018-06-05,177.92999267578125
2018-06-06,178.82000732421875
2018-06-07,176.9199981689453
2018-06-08,176.8000030517578
2018-06-11,176.94000244140625
2018-06-12,177.57000732421875
2018-06-13,179.77000427246094
2018-06-14,181.63999938964844
2018-06-15,182.5
2018-06-18,181.27999877929688
2018-06-19,179.5399932861328
2018-06-20,181.99000549316406
2018-06-21,180.1999969482422
2018-06-22,171.47000122070312
2018-06-25,170.0500030517578
2018-06-26,172.47999572753906
2018-06-27,170.39999389648438
2018-06-28,172.97999572753906
2018-06-29,172.4499969482422
2018-07-02,174.47999572753906
2018-07-03,174.72999572753906
2018-07-05,176.57000732421875
2018-07-06,177.25
2018-07-09,177.91000366210938
2018-07-10,178.6199951171875
2018-07-11,174.92999267578125
2018-07-12,177.35000610351562
2018-07-13,176.02999877929688
2018-07-16,175.67999267578125
2018-07-17,176.75
2018-07-18,179.4499969482422
2018-07-19,171.69000244140625
2018-07-20,172.3800048828125
2018-07-23,172.6199951171875
2018-07-24,172.4600067138672
2018-07-25,175.1999969482422
2018-07-26,177.0800018310547
2018-07-27,174.22999572753906
2018-07-30,170.1300048828125
2018-07-31,171.3800048828125
2018-08-01,170.60000610351562
2018-08-02,172.25999450683594
2018-08-03,172.22999572753906
2018-08-06,175.44000244140625
2018-08-07,176.7100067138672
2018-08-08,179.0
2018-08-09,179.91000366210938
2018-08-10,179.97999572753906
2018-08-13,179.85000610351562
2018-08-14,181.5500030517578
2018-08-15,178.9600067138672
2018-08-16,178.6199951171875
2018-08-17,180.67999267578125
2018-08-20,183.22000122070312
2018-08-21,183.6699981689453
2018-08-22,184.82000732421875
2018-08-23,185.6300048828125
2018-08-24,187.63999938964844
2018-08-27,188.39999389648438
2018-08-28,189.64999389648438
2018-08-29,190.42999267578125
2018-08-30,188.82000732421875
2018-08-31,189.1199951171875
2018-09-04,190.83999633789062
2018-09-05,189.72000122070312
2018-09-06,190.17999267578125
2018-09-07,190.11000061035156
2018-09-10,191.32000732421875
2018-09-11,191.11000061035156
2018-09-12,190.5800018310547
2018-09-13,192.27000427246094
2018-09-14,194.60000610351562
2018-09-17,193.64999389648438
2018-09-18,194.61000061035156
2018-09-19,193.24000549316406
2018-09-20,194.85000610351562
2018-09-21,194.60000610351562
2018-09-24,195.41000366210938
2018-09-25,196.82000732421875
2018-09-26,195.39999389648438
2018-09-27,196.74000549316406
2018-09-28,199.4199981689453
2018-10-01,190.8800048828125
2018-10-02,187.50999450683594
2018-10-03,186.5800018310547
2018-10-04,182.97999572753906
2018-10-05,182.66000366210938
2018-10-08,179.00999450683594
2018-10-09,176.8300018310547
2018-10-10,169.19000244140625
2018-10-11,164.7100067138672
2018-10-12,167.72999572753906
2018-10-15,167.0
2018-10-16,169.6699981689453
2018-10-17,170.5399932861328
2018-10-18,169.8800048828125
2018-10-19,165.72999572753906
2018-10-22,169.22000122070312
2018-10-23,168.74000549316406
2018-10-24,161.60000610351562
2018-10-25,171.47000122070312
2018-10-26,170.3800048828125
2018-10-29,168.58999633789062
2018-10-30,171.44000244140625
2018-10-31,175.27999877929688
2018-11-01,179.08999633789062
2018-11-02,180.2899932861328
2018-11-05,180.82000732421875
2018-11-06,181.4199981689453
2018-11-07,188.4600067138672
2018-11-08,189.27000427246094
2018-11-09,183.24000549316406
2018-11-12,178.91000366210938
2018-11-13,176.7899932861328
2018-11-14,175.83999633789062
2018-11-15,179.1999969482422
2018-11-16,177.77000427246094
2018-11-19,169.5399932861328
2018-11-20,166.69000244140625
2018-11-21,168.6199951171875
2018-11-23,168.1199951171875
2018-11-26,170.6199951171875
2018-11-27,170.0800018310547
2018-11-28,176.5399932861328
2018-11-29,173.52999877929688
2018-11-30,171.97000122070312
2018-12-03,174.86000061035156
2018-12-04,169.5500030517578
2018-12-06,170.9199981689453
2018-12-07,165.32000732421875
2018-12-10,167.19000244140625
2018-12-11,167.2899932861328
2018-12-12,170.35000610351562
2018-12-13,169.02000427246094
2018-12-14,165.44000244140625
2018-12-17,163.07000732421875
2018-12-18,166.2100067138672
2018-12-19,162.1999969482422
2018-12-20,158.25
2018-12-21,154.6199951171875
2018-12-24,150.1699981689453
2018-12-26,157.3000030517578
2018-12-27,160.52000427246094
2018-12-28,160.6300048828125
2018-12-31,162.02999877929688
2019-01-02,161.17999267578125
2019-01-03,154.30999755859375
2019-01-04,159.7899932861328
2019-01-07,163.82000732421875
2019-01-08,164.82000732421875
2019-01-09,166.0399932861328
2019-01-10,165.60000610351562
2019-01-11,163.72999572753906
2019-01-14,162.85000610351562
2019-01-15,163.17999267578125
2019-01-16,161.86000061035156
2019-01-17,156.4199981689453
2019-01-18,158.63999938964844
2019-01-22,157.3000030517578
2019-01-23,159.63999938964844
2019-01-24,156.08999633789062
2019-01-25,158.5
2019-01-28,158.75
2019-01-29,157.6300048828125
2019-01-30,159.63999938964844
2019-01-31,160.9499969482422
2019-02-01,160.72000122070312
2019-02-04,162.83999633789062
2019-02-05,162.41000366210938
2019-02-06,163.9600067138672
2019-02-07,159.7100067138672
2019-02-08,160.9199981689453
2019-02-11,163.10000610351562
2019-02-12,165.10000610351562
2019-02-13,166.75
2019-02-14,168.74000549316406
2019-02-15,171.27999877929688
2019-02-19,169.80999755859375
2019-02-20,168.17999267578125
2019-02-21,169.82000732421875
2019-02-22,172.0800018310547
2019-02-25,171.58999633789062
2019-02-26,171.82000732421875
2019-02-27,171.3800048828125
2019-02-28,168.13999938964844
2019-03-01,166.52999877929688
2019-03-04,163.2899932861328
2019-03-05,162.14999389648438
2019-03-06,161.0800018310547
2019-03-07,158.99000549316406
2019-03-08,157.99000549316406
2019-03-11,162.08999633789062
2019-03-12,149.64999389648438
2019-03-13,151.75
2019-03-14,153.17999267578125
2019-03-15,153.69000244140625
2019-03-18,154.36000061035156
2019-03-19,154.25999450683594
2019-03-20,153.49000549316406
2019-03-21,155.8300018310547
2019-03-22,152.24000549316406
2019-03-25,151.13999938964844
2019-03-26,152.86000061035156
2019-03-27,152.05999755859375
2019-03-28,153.7100067138672
2019-03-29,156.92999267578125
2019-04-01,161.47000122070312
2019-04-02,165.32000732421875
2019-04-03,166.7100067138672
2019-04-04,166.0
2019-04-05,167.3300018310547
2019-04-08,167.8800048828125
2019-04-09,165.66000366210938
2019-04-10,168.14999389648438
2019-04-11,167.2899932861328
2019-04-12,167.00999450683594
2019-04-15,166.61000061035156
2019-04-16,166.1199951171875
2019-04-17,164.4499969482422
2019-04-18,163.39999389648438
2019-04-22,163.75
2019-04-23,163.9499969482422
2019-04-24,164.25
2019-04-25,162.47000122070312
2019-04-26,159.8699951171875
2019-04-29,159.10000610351562
2019-04-30,156.89999389648438
2019-05-01,152.25999450683594
2019-05-02,152.32000732421875
2019-05-03,154.3699951171875
2019-05-06,152.92999267578125
2019-05-07,151.6699981689453
2019-05-08,149.6199951171875
2019-05-09,146.8300018310547
2019-05-10,148.57000732421875
2019-05-13,143.4499969482422
2019-05-14,141.97000122070312
2019-05-15,142.99000549316406
2019-05-16,142.61000061035156
2019-05-17,140.22000122070312
2019-05-20,139.52000427246094
2019-05-21,141.3800048828125
2019-05-22,140.30999755859375
2019-05-23,137.39999389648438
2019-05-24,136.94000244140625
2019-05-28,136.63999938964844
2019-05-29,137.42999267578125
2019-05-30,136.02999877929688
2019-05-31,132.0800018310547
2019-06-03,134.35000610351562
2019-06-04,136.72999572753906
2019-06-05,138.0500030517578
2019-06-06,138.6300048828125
2019-06-07,140.42999267578125
2019-06-10,142.61000061035156
2019-06-11,141.97000122070312
2019-06-12,142.74000549316406
2019-06-13,145.1300048828125
2019-06-14,136.92999267578125
2019-06-17,138.80999755859375
2019-06-18,141.00999450683594
2019-06-19,141.44000244140625
2019-06-20,142.2899932861328
2019-06-21,143.72999572753906
2019-06-24,143.16000366210938
2019-06-25,141.02000427246094
2019-06-26,142.6300048828125
2019-06-27,143.0500030517578
2019-06-28,145.6300048828125
2019-07-01,148.1199951171875
2019-07-02,146.3800048828125
2019-07-03,147.8000030517578
2019-07-05,147.66000366210938
2019-07-08,142.00999450683594
2019-07-09,142.67999267578125
2019-07-10,141.57000732421875
2019-07-11,142.75999450683594
2019-07-12,145.55999755859375
2019-07-15,146.0800018310547
2019-07-16,146.52000427246094
2019-07-17,144.97000122070312
2019-07-18,145.58999633789062
2019-07-19,147.97000122070312
2019-07-22,145.6199951171875
2019-07-23,147.63999938964844
2019-07-24,148.6699981689453
2019-07-25,147.69000244140625
2019-07-26,153.80999755859375
2019-07-29,152.25
2019-07-30,149.8800048828125
2019-07-31,146.72000122070312
2019-08-01,144.75999450683594
2019-08-02,139.0399932861328
2019-08-05,134.61000061035156
2019-08-06,136.1199951171875
2019-08-07,134.0
2019-08-08,137.41000366210938
2019-08-09,133.44000244140625
2019-08-12,130.47999572753906
2019-08-13,131.61000061035156
2019-08-14,127.62999725341797
2019-08-15,126.16999816894531
2019-08-16,128.74000549316406
2019-08-19,129.67999267578125
2019-08-20,127.12000274658203
2019-08-21,129.3800048828125
2019-08-22,129.35000610351562
2019-08-23,124.38999938964844
2019-08-26,125.13999938964844
2019-08-27,122.06999969482422
2019-08-28,124.20999908447266
2019-08-29,128.1199951171875
2019-08-30,128.72999572753906
2019-09-03,128.0800018310547
